,LA_13_7_S2,LA_13_7_S5,LA_13_7_SB1,LA_14_7_S2,LA_14_7_S3,LA_14_7_SB2,LA_14_7_SB3,LA_14_7_SB7,LA_14_7_SB9,LA_15_7_S2,LA_15_7_S3,LA_15_7_SB4,LA_15_7_SB1,LA_15_7_SB2,LA_20_7_SB1,LA_20_7_SB3,LA_20_7_SB2,LA_21_7_S1,LA_21_7_S5,LA_21_7_SB2,LA_21_7_SB4,LA_21_7_SB5,LA_22_7_SB1,LA_22_7_SB2,LA_22_7_SB3,LA_22_7_S1,LA_23_7_S1,LA_23_7_S2,LA_24_7_SB2,LA_24_7_S2,LA_25_7_S2,LA_25_7_S4,LA_25_7_S5
10,0.2661232299,0.2973098373,0.3719892,0.3710822728,0.5095346063,0.45616975229999995,0.3660523515,0.3068153048,0.2649760507,0.35950457119999996,0.6832742223999999,0.5245755589,0.6795687977,0.4264594261,0.4164214568,0.3940687782,0.42756420840000003,0.4392374797,0.3602243107,0.1976333177,0.3299835127,0.325474776,0.2605383989,0.3708783219,0.4330273103,0.467121465,0.36479745659999996,0.43264238509999997,0.2627191765,0.3665958565,0.34124907810000005,0.39738229350000004,0.2907522823
11,0.2661262705,0.2974899015,0.37239546310000005,0.37118710130000004,0.5091863392,0.4558090958,0.3661224069,0.3068721956,0.26487954690000004,0.3593964242,0.6834032726,0.5241527225,0.6788027434999999,0.4264575795,0.4160784209,0.3937418586,0.42732214590000006,0.4388181317,0.359895189,0.19780017519999998,0.3300748054,0.3251178291,0.2603942589,0.37080356810000004,0.4324655261,0.46702513770000004,0.3646744659,0.4325889321,0.26257768670000003,0.36631449439999997,0.34092223950000006,0.39740901450000005,0.2906390296
12,0.2659899954,0.2976146939,0.372751214,0.3711375971,0.5088359587,0.45542070549999997,0.3661352009,0.3068303722,0.2647809968,0.35933337159999995,0.683516268,0.523720331,0.6780372768,0.42642338490000004,0.41577451130000004,0.3934074854,0.4270589092,0.4384498743,0.35966344079999996,0.1978308612,0.3301194499,0.324811843,0.260279084,0.3706878384,0.43209671829999996,0.46689779060000003,0.3644983499,0.43241497939999995,0.26237615129999997,0.3661045686,0.34072582490000003,0.3973479537,0.29052619739999996
13,0.2658046939,0.2976614838,0.3724258765,0.3710165771,0.5085822235,0.4550899676,0.36608106189999995,0.3067451068,0.2646871204,0.3593091723,0.6836272053,0.5233288931,0.6773805737,0.42631454090000004,0.4155092779,0.3931958118,0.4267737535,0.4380941972,0.3595136832,0.19777796239999998,0.33011609210000004,0.3246039388,0.2601903208,0.3705319854,0.4318158446,0.4667311997,0.3642606977,0.432192313,0.2621798286,0.36600952270000003,0.340652399,0.3972350618,0.2904102233
14,0.2657429967,0.2976816189,0.3712767209,0.3710137094,0.5084466981,0.45486371789999996,0.3660162545,0.3067468549,0.2645952545,0.3592764008,0.6837769901999999,0.5230222134,0.6768894668000001,0.42611985630000004,0.4152602818,0.39319404469999997,0.4264889217,0.43767614439999997,0.35936191,0.1977584368,0.3300918417,0.3244983467,0.2600969953,0.3703752218,0.43139461869999995,0.4665655779,0.3639914752,0.43207792840000003,0.2620912257,0.3659946135,0.3405824047,0.39714195880000003,0.29030559289999996
15,0.2656762565,0.2977912997,0.3725393169,0.3711156527,0.5082479461,0.4546676449,0.3660551868,0.306786792,0.2645648586,0.35921329729999996,0.6839456002,0.5226265015,0.6764003895999999,0.42598834090000004,0.4148716443,0.39323570329999996,0.4262258497,0.43733848350000004,0.3591606847,0.19765001280000002,0.33007423760000004,0.3242600679,0.2600446414,0.3703087406,0.4310245854,0.4664242405,0.3637816553,0.4318428878,0.2619836331,0.3658488208,0.3404894515,0.39704823200000006,0.2902103554
16,0.2655795668,0.297896698,0.37325753289999997,0.3711860086,0.5081611015999999,0.45441724899999997,0.3660723226,0.3068488881,0.2645418791,0.35910817689999996,0.6841311704,0.5222171412,0.6758816568000001,0.4258661371,0.4145170061,0.39327204409999994,0.4259818236,0.4370678918,0.35892793310000004,0.19759173300000002,0.3300734889,0.3239972774,0.2599145268,0.370245825,0.4306304325,0.466297511,0.3635708447,0.4315622755,0.2618482525,0.3657240036,0.3403339801,0.39693882049999996,0.2901224659
17,0.26544979539999997,0.2979334337,0.371795912,0.3711469507,0.5082173231,0.4541084146,0.3659978943,0.30691680530000004,0.2644866633,0.3589776018,0.6843204281,0.5218393338,0.6753479195000001,0.42569615920000003,0.4142808429,0.3933013477,0.4257419639,0.4368132701,0.3587006187,0.19764088870000002,0.3300722069,0.3237950427,0.2596838246,0.3701404078,0.4301750877,0.46616647990000004,0.36332763700000004,0.43129047950000005,0.26169368579999996,0.3656954765,0.3401291185,0.39681799030000003,0.2900378749
18,0.2652941368,0.297953363,0.371521805,0.3710703831,0.5079511378,0.45393230840000004,0.3659521028,0.3069581416,0.26441513980000003,0.3589398557,0.6844374615000001,0.5213915768,0.6748824934000001,0.4254675179,0.41392661420000004,0.3933898594,0.4254583858,0.43644860399999996,0.3585578457,0.19759027,0.32997531059999996,0.3235791858,0.25962469109999997,0.37009614659999995,0.42977723520000005,0.46598887409999995,0.3631428634,0.4309363392,0.2615388795,0.3655382434,0.3400153715,0.3967473572,0.2899458123
19,0.26520334100000004,0.2980246188,0.3712844446,0.3710824217,0.5077791985,0.45382216659999997,0.3659563824,0.3070299099,0.264358424,0.35889244530000003,0.6845657648000001,0.5208947885,0.6744226931999999,0.4251578725,0.41360951020000003,0.3935847082,0.4251837997,0.4361253166,0.35835502880000003,0.19750562929999999,0.32992774469999997,0.3234383998,0.2595089195,0.37005924630000003,0.4293984014,0.4658377596,0.36288660799999994,0.4306231568,0.2613297738,0.36541113140000003,0.3399361298,0.3966308027,0.289854726
20,0.26517230420000004,0.298155792,0.3708457538,0.3711968058,0.5077808595000001,0.4536920099,0.36600148909999997,0.3071474992,0.2643319849,0.35880400100000004,0.6847285872,0.5203625854999999,0.6739558831,0.4247919355,0.4133666145,0.39383487159999997,0.4249264245,0.43585306799999995,0.3581007739,0.197443504,0.3299184965,0.3233424877,0.25931306379999997,0.36998663200000004,0.4290088764,0.46568461689999996,0.3625540168,0.4303558932,0.2611237509,0.3653573997,0.3398645918,0.39648289979999995,0.2897500968
21,0.26509758769999997,0.29829525949999997,0.370842416,0.3713165349,0.5077121395,0.45341531770000004,0.3660439758,0.3072890901,0.2643408418,0.35877507399999997,0.6848393604,0.519807742,0.6735232062000001,0.42444752,0.41312782299999995,0.3939789999,0.42465377,0.4355012942,0.357964493,0.1974669629,0.3297752148,0.3231358695,0.25921868010000004,0.36983350200000004,0.4285816727,0.46539111409999995,0.3622669645,0.4300224113,0.2611086525,0.3653165075,0.339799766,0.3964364968,0.289590532
22,0.2649794739,0.2983890269,0.37089293549999997,0.3712657636,0.5075065564,0.45315613579999997,0.366032191,0.3073379068,0.2642647307,0.35873346840000003,0.6849528573,0.519272334,0.6729900458,0.42419576299999995,0.4128627854,0.3939969733,0.42434252009999995,0.4351872832,0.3578086132,0.1975102463,0.32965608949999997,0.3229042204,0.2590486938,0.36978163090000005,0.42818698969999996,0.46513045490000005,0.3619734807,0.4296906421,0.26103602530000003,0.3652421119,0.3396312543,0.39631145170000004,0.2894850895
23,0.2648371711,0.2984875285,0.3709361156,0.37116528579999997,0.5072552494,0.4529208318,0.3659598592,0.3073371313,0.2641480385,0.3586806577,0.6851130831000001,0.5187736609,0.6724204946,0.4240471389,0.4125824925,0.3938566357,0.4240321411,0.4349176503,0.3575735149,0.19752163309999998,0.3295480627,0.3226757083,0.25888425,0.36978045119999997,0.42781541409999996,0.46486744659999996,0.3616520213,0.4293869133,0.2608521016,0.36507166950000003,0.3393933782,0.3961711452,0.289397711
24,0.2647003882,0.2986660838,0.3709637638,0.3712173654,0.5071012656,0.4526585932,0.36584793509999997,0.3073788413,0.2640896309,0.35865530549999997,0.6853599218,0.5183270911,0.6719319116,0.423975899,0.4123157975,0.3935410358,0.4237868443,0.4346596832,0.35724839210000003,0.1974696516,0.329390332,0.3224622052,0.25887023859999997,0.3696962665,0.4274330731,0.4645197815,0.36130634270000006,0.42912910159999995,0.2605912836,0.36476464979999995,0.3391751037,0.3961438328,0.2892416261
25,0.26454882679999997,0.2988135085,0.370482944,0.3711283233,0.5069190314,0.4523368994,0.3657232395,0.3073461889,0.26402891370000003,0.3586272975,0.6855345373,0.5180168867,0.6713439261,0.42394207009999996,0.4120504839,0.3930547822,0.4236207901,0.4344072289,0.35699283460000003,0.19747531559999998,0.329252468,0.3222548495,0.2588167259,0.3695404431,0.42707118369999997,0.46427638369999996,0.3610617272,0.4289589048,0.2603612393,0.3644686604,0.3389531997,0.3960692771,0.28900908
26,0.2643956314,0.2988922046,0.370206411,0.37103674259999997,0.5066186797,0.4520081701,0.365641565,0.3073207162,0.26394275559999997,0.3585941989,0.6856934506,0.5177054216,0.6707100341,0.4239425842,0.41176935810000004,0.39254020759999997,0.42346606509999996,0.43411623450000003,0.35677625609999997,0.1975005903,0.3291383752,0.3220286844,0.25875005219999997,0.3693924181,0.42669006530000003,0.46409173130000003,0.36091110299999996,0.4287807298,0.2602200332,0.36415490759999997,0.33874707740000004,0.3960026141,0.2888078997
27,0.26425134079999996,0.29891919899999997,0.3705310459,0.3710542338,0.5062346490999999,0.4517277153,0.36563350549999996,0.3073528701,0.26383444780000004,0.3585615069,0.6859143152,0.5173080862,0.6701080178000001,0.4239441558,0.4114779027,0.3921624693,0.4232630385,0.4337775571,0.3565560546,0.1974867354,0.3290564321,0.3217938513,0.25868995510000004,0.36930204479999995,0.4262876865,0.4639222593,0.36080045920000003,0.4285574854,0.2601597942,0.3638239812,0.338577917,0.3959875179,0.2886969561
28,0.2641002761,0.2990345045,0.37074197909999995,0.37107333229999995,0.5061318150999999,0.4515255342,0.3656652037,0.30731018670000004,0.2637653331,0.3585474021,0.6860746165999999,0.5169797267,0.6695927514,0.42382355229999996,0.4112577387,0.3921118671,0.4229999396,0.43349209590000004,0.3563198457,0.1973560274,0.3290685727,0.3216698955,0.2585553866,0.369203966,0.4259968104,0.46382964579999997,0.3606059426,0.4284889664,0.2600164529,0.36361386090000003,0.3384633298,0.3959662737,0.288554674
29,0.2640236949,0.299155583,0.370539168,0.37104233439999995,0.50611613,0.45142448,0.3656988921,0.3074591593,0.2637293575,0.3585147731,0.6862134826,0.5165734741,0.6692090351,0.423536759,0.4110003299,0.39235840780000003,0.422718734,0.43317352979999996,0.35618630590000006,0.1972988016,0.32906062280000004,0.3215755986,0.2583794217,0.36916756,0.4257333289,0.4637573551,0.3603680794,0.4282997601,0.2598982657,0.3635812349,0.33840775079999996,0.3959188965,0.2884732456
30,0.26399829280000003,0.2992516548,0.36996482119999996,0.3710444129,0.5061192238000001,0.45138497310000003,0.3657336844,0.3077750422,0.2637238506,0.35845304380000004,0.6863618926999999,0.5160636922999999,0.6689298519,0.4231130635,0.4107242451,0.3927754046,0.4224466489,0.4328375418,0.3561435685,0.19732935149999997,0.3289702794,0.3214809098,0.2582134529,0.3692043304,0.4254527304,0.4636315647,0.3600715436,0.4279646782,0.25984079670000004,0.3637180372,0.3384011628,0.39585745479999995,0.2884697882
31,0.2638814854,0.2993392617,0.3694686392,0.37133869070000003,0.5062030118,0.45129611560000005,0.36581341159999997,0.30791117960000003,0.2637497144,0.3584155439,0.686501047,0.515548918,0.6686507847,0.42265756020000006,0.41059164579999996,0.3931219364,0.4221973883,0.43261279,0.3560388262,0.1972667951,0.3287797047,0.3214085839,0.2581395991,0.3692672401,0.4251448646,0.4633435206,0.3596301043,0.4277229543,0.2598089241,0.36395432,0.338420686,0.3958312139,0.2884866891
32,0.26377981219999996,0.2994877924,0.36998876119999996,0.3714291137,0.5061471724000001,0.45115114520000005,0.3658275193,0.30800731989999997,0.2637878515,0.35840802299999996,0.6866573411,0.5150511485,0.668292123,0.4224137184,0.41053450350000004,0.3931967818,0.4220104277,0.4325105486,0.35582310759999997,0.1973231495,0.3285893064,0.321307224,0.2580498498,0.3693097279,0.4248614799,0.46309231450000005,0.3593666244,0.4275661683,0.2598233658,0.363983324,0.33836142280000003,0.3958417997,0.2884768606
33,0.2636934547,0.2997017462,0.3707060511,0.37137993950000003,0.5060008682,0.4509423689,0.36577513759999997,0.308088411,0.2638214611,0.3584105556,0.6868089234,0.514667835,0.6678790391,0.42239890609999997,0.4104578362,0.39301159880000003,0.4218933521,0.4324709532,0.3555487513,0.19742944489999997,0.3284366557,0.321168026,0.2580196657,0.36930117689999997,0.42462126009999995,0.46289520590000005,0.3593240682,0.42744858259999996,0.2598131615,0.3638348174,0.33825644759999995,0.3958876214,0.2884158217
34,0.263589959,0.29994615329999996,0.3702503637,0.3714609306,0.5058994139,0.4506803451,0.36570009049999996,0.3081473735,0.2638274159,0.35837535020000005,0.6868879183,0.5144885736,0.6674792812,0.4225252506,0.410270371,0.3926898143,0.42182534479999995,0.432384046,0.3553158916,0.1974222693,0.32833093609999997,0.3209984139,0.25816080469999997,0.36922219380000004,0.42442265520000005,0.4627009842,0.3594023218,0.42731876840000005,0.2596802305,0.36368242990000005,0.3381871736,0.3959686676,0.2882946025
35,0.26349741530000004,0.3001555809,0.37051046130000004,0.3715380505,0.5055746126,0.4504482989,0.3655884803,0.3081730078,0.26371835579999997,0.3583574925,0.6870055568000001,0.5141708796,0.6669692501,0.42278133409999996,0.4101709804,0.3922764975,0.4216754721,0.43209785409999996,0.3550727402,0.1974209234,0.3282411209,0.3207642133,0.2581626792,0.3690650604,0.424174671,0.4624973037,0.3593122503,0.4273620093,0.25947073260000003,0.3634954658,0.3380571308,0.3961552439,0.2881091837
36,0.2634045082,0.3002658776,0.370638047,0.37155633200000004,0.5051717167,0.45021881659999996,0.365524733,0.3081737159,0.2636645146,0.3583610117,0.6871314367,0.5138756474,0.6664681161,0.4230294538,0.4100323085,0.3917790183,0.42144862060000005,0.4318013562,0.3548339564,0.1974525213,0.328111755,0.3205212954,0.25810443629999996,0.3689482201,0.4238910134,0.4623130822,0.3592295007,0.4274609632,0.25935041870000003,0.3633094281,0.3378528974,0.3963375748,0.287977898
37,0.26330292920000004,0.3002969119,0.36998010340000004,0.37150136780000004,0.5048793467,0.4499817257,0.3655648993,0.3081667357,0.26374370140000003,0.3583731999,0.6872034037,0.5137327634000001,0.6660814675,0.4231489692,0.40977044560000003,0.39128507380000005,0.42121359,0.43163767020000005,0.35463511670000003,0.1975010473,0.3279453873,0.3203538331,0.25807876809999997,0.3689390482,0.4236146886,0.4621883555,0.35928488840000006,0.42748063909999995,0.2593679375,0.36314539960000003,0.33763987840000004,0.3964235579,0.2879613264
38,0.2631947911,0.3004919426,0.3692539068,0.3714289675,0.5048208388000001,0.4498174334,0.3656780414,0.3081619352,0.2636660174,0.35839630170000003,0.6873661515999999,0.5135905506,0.6657776055,0.4231079698,0.4095441638,0.39108924689999996,0.4211493554,0.4314647145,0.3545518428,0.19746955510000003,0.32790148690000004,0.3204139505,0.2580398677,0.368919966,0.4234199401,0.4621931083,0.3592948556,0.4273572719,0.2592063406,0.3629325799,0.3376620292,0.39643298670000005,0.2879189085
39,0.2631675141,0.30062589300000003,0.36846785979999996,0.3713567623,0.5048133305,0.44972904210000003,0.36571897,0.30828978960000003,0.2636093118,0.3583930356,0.6875812128000001,0.5133050225,0.6655003086,0.4229598324,0.4093287626,0.3912005377,0.4210421251,0.43125844350000003,0.3544944611,0.19742256989999998,0.3279393149,0.3203872584,0.2579381662,0.3689143969,0.42319959380000005,0.462159337,0.35921441590000003,0.4272619234,0.2590538251,0.3629261461,0.3377030236,0.3964724979,0.2879122313
40,0.2631949527,0.3006844814,0.36802091600000003,0.37135456780000003,0.5048069584,0.4496801879,0.3656851049,0.3085215513,0.2636434186,0.3583361943,0.6878072022,0.5128970165,0.6652179835,0.4227490306,0.4091244215,0.3915087523,0.4208361345,0.4310308611,0.3544293461,0.1973869105,0.3279906633,0.3202336959,0.2577685645,0.3689340571,0.42292794520000004,0.462036007,0.35905285649999996,0.4272377043,0.2589665296,0.363139626,0.3376968195,0.3965562686,0.28793684280000004
41,0.263124852,0.3008724753,0.3690046975,0.3715789851,0.5048957011,0.4495976184,0.3657190419,0.3086487405,0.2637455194,0.3582403479,0.6881074486,0.5125753036,0.6649351689,0.42251606049999996,0.4089699613,0.3917731292,0.4206362677,0.43084563229999995,0.35438472,0.19735563039999998,0.3279479761,0.3202004969,0.2575654603,0.3689802193,0.4226683478,0.46188622479999997,0.3588751166,0.427210005,0.2588769986,0.3633489364,0.3377240918,0.39659883030000004,0.287918142
42,0.2631072521,0.3009979921,0.3682851465,0.3717385657,0.5048967446,0.4494458497,0.3658150275,0.3088134734,0.2638294869,0.35815702899999996,0.6883995008,0.5122999052,0.6646962818,0.42231493840000006,0.4088629843,0.3919657959,0.42044999,0.4306873795,0.354297142,0.19731709030000003,0.3278477486,0.3201488889,0.2575058444,0.3690816661,0.4224917862,0.4617387468,0.35871278700000003,0.4271401864,0.2588726038,0.3635028282,0.3377536712,0.3966638228,0.2879159461
43,0.26311163309999996,0.3011148284,0.3669783546,0.37179073049999994,0.5048248176,0.4493026385,0.36588115689999995,0.308999932,0.2638843819,0.3581080045,0.6886250408,0.5119920004,0.6644616712,0.42216479219999997,0.40879759600000004,0.3920731717,0.42031084009999997,0.43058355270000004,0.3541942733,0.1973251625,0.3277473011,0.3200942468,0.2575514377,0.36919062420000004,0.42235241409999996,0.46156985590000005,0.3585773935,0.42703122479999994,0.25888543329999997,0.3636117341,0.33777422450000005,0.39677605909999997,0.2878910232
44,0.2630504263,0.30135302199999997,0.3677246511,0.3717980151,0.5047546013,0.4492711606,0.3658048003,0.3091340641,0.2639277249,0.358070416,0.6887540384999999,0.5115807179,0.6641545575,0.42208598259999996,0.40875167,0.392073667,0.420245043,0.4305513131,0.3541257639,0.19744671870000002,0.3277068433,0.3200743847,0.2575761217,0.3692339067,0.4221555915,0.4613443338,0.3584849616,0.42692249200000004,0.25880263579999996,0.36371068240000004,0.337774421,0.3969487076,0.2877816397
45,0.2630163571,0.3015838016,0.3684149324,0.3718156647,0.5045046912,0.4491611481,0.36573883869999996,0.3091439668,0.263904796,0.35810843659999997,0.6888826897,0.5114036050999999,0.6637476173,0.4223107614,0.4086021778,0.3916491257,0.4201649294,0.4303900776,0.35395530740000003,0.19758821059999998,0.3276366348,0.31979485809999997,0.25760747850000004,0.36925331450000004,0.42191292259999996,0.46117916299999995,0.3586279543,0.4269880968,0.2587616987,0.3636638465,0.3376843646,0.397205869,0.2877059056
46,0.2629318614,0.3017971701,0.36890525770000004,0.371886328,0.5041199457,0.4489356523,0.3657346458,0.3091007591,0.2638894344,0.3581815786,0.6890148234000001,0.511332055,0.6632956698,0.42270694659999997,0.4084323182,0.3909278979,0.4200451468,0.43008483020000005,0.35376083810000003,0.1977003096,0.3275809722,0.31941238899999996,0.2576547054,0.3692081581,0.4216664559,0.4610934451,0.35889239479999996,0.42712337479999996,0.2587178958,0.3635165179,0.33759740200000005,0.39748443829999996,0.28764877850000004
47,0.2627756229,0.3019764856,0.36926541960000003,0.3719859213,0.503739641,0.4486544541,0.3657648748,0.3090631557,0.2639158198,0.35820326020000004,0.6891151072,0.5112179434,0.6628628128,0.4230485844,0.4083002489,0.3902071525,0.4198947806,0.4297197933,0.3536328572,0.1977580569,0.32757947379999997,0.3191404627,0.2576941308,0.3690890686,0.4214435715,0.461061196,0.3591012697,0.42720862530000003,0.2586216375,0.36334695079999996,0.33757012630000005,0.3977048216,0.28758527289999997
48,0.26275231109999997,0.3020293072,0.3692523169,0.3719155146,0.5036255608,0.448552228,0.3656148993,0.3089543469,0.2638444948,0.35818285780000003,0.6892587438,0.5110993289,0.6624699620000001,0.4230344779,0.408096458,0.3899891764,0.4197773797,0.4295355916,0.3536100213,0.19777613940000002,0.3276023755,0.3191628877,0.2576149542,0.36898182,0.421216945,0.46099153909999996,0.3590443681,0.4272215887,0.2584713242,0.3632040216,0.3374771625,0.3977813028,0.2875247316
49,0.2626880319,0.302055491,0.3690678433,0.3718843925,0.5035685682,0.4484703921,0.3655781515,0.3089610957,0.2638101659,0.3581235176,0.6894628631,0.5108829396,0.6621769838,0.42298465869999996,0.4078472708,0.38991829159999997,0.41965150590000005,0.42935248200000004,0.3535507525,0.1977657986,0.32764968,0.31906722989999997,0.2574854636,0.3689142514,0.4209450992,0.4609198559,0.35897455770000003,0.4271966879,0.25836307129999997,0.3631788962,0.3374393774,0.3978173336,0.2874609628
50,0.26257310359999997,0.3021158381,0.36894276229999995,0.3719468697,0.5035049248,0.448348642,0.365697635,0.3090846229,0.2638378311,0.3580407438,0.689713705,0.5105927469,0.6619511218,0.42295439799999995,0.40761243880000003,0.3899196807,0.4194985551,0.429088253,0.35345526920000003,0.1977312388,0.32772276850000004,0.3188204247,0.2573474792,0.368901262,0.42066683549999995,0.4608762974,0.3589565901,0.4271489175,0.2583215109,0.3632677503,0.337472184,0.3978438818,0.2874183415
51,0.2625675824,0.30224386579999996,0.36925348049999995,0.3720168729,0.5035149523,0.4482170611,0.3657836667,0.3091468386,0.26384471859999997,0.35799983469999996,0.6899117717000001,0.5103906229999999,0.6616779007,0.4227324697,0.4075154926,0.3902346561,0.4193197164,0.4287467846,0.3534772707,0.19766103510000002,0.3278355462,0.3187743209,0.2572207005,0.3689586221,0.42053245840000003,0.46089668990000005,0.35887697909999994,0.4270826261,0.25832227280000003,0.36338692990000004,0.3374847609,0.397810933,0.2874651787
52,0.2625997239,0.30233888940000003,0.3691021196,0.3720668165,0.5036100726,0.4481765099,0.36586280020000006,0.3092353546,0.2639067863,0.357969382,0.6900772594,0.5100705904,0.6615144845,0.42234667909999996,0.40738943380000003,0.3906880996,0.4191937914,0.4284733555,0.35347693420000004,0.1976229658,0.3278563494,0.3187154625,0.25712260530000003,0.3690651162,0.42034629549999997,0.46093340340000005,0.3587426745,0.42687036,0.2582843523,0.3635472429,0.33760457369999997,0.39777488159999996,0.2875273965
