,HA_13_7_SB2,HA_13_7_SB4,HA_14_7_S5,HA_14_7_SB1,HA_14_7_SB5,HA_14_7_SB10,HA_15_7_SB3,HA_21_7_S3,HA_21_7_SB1,HA_21_7_SB7,HA_21_7_SB8,HA_22_7_SB4,HA_22_7_SB5,HA_22_7_S3,HA_22_7_S5,HA_23_7_SB3,HA_23_7_SB4,HA_23_7_SB5,HA_23_7_S3,HA_23_7_S5,HA_24_7_SB2,HA_24_7_S1,HA_25_7_S1
1683,0.0255773848,0.016114845699999998,0.007944235199999993,0.03705006790000001,0.017501536300000016,0.021238809899999992,0.0003194448000000032,0.02192529849999999,0.017402452000000002,0.019032705499999997,0.004482214399999997,0.00030371950000000585,0.019162966399999988,-0.006034319100000011,0.0052594986999999795,0.0013796917000000021,0.016325715600000006,-0.012538124500000004,0.027547412900000012,0.018269263299999998,-0.0038278359999999925,0.009402227900000004,0.016970588599999992
1684,0.0255688054,0.0159924974,0.008079493399999995,0.03712255000000001,0.017501119300000013,0.021240022699999993,0.0003386169000000028,0.021907428699999988,0.0174108471,0.0190195863,0.004487057299999996,0.0003137990000000052,0.019173305499999987,-0.00601264230000001,0.005259117799999979,0.0013999678000000022,0.01631861890000001,-0.012548261200000004,0.02751882160000001,0.018242572,-0.003836362999999993,0.009409311100000005,0.01694633399999999
1685,0.0253961405,0.015713974799999995,0.009262686599999993,0.03735069290000001,0.017522380800000015,0.021108313299999994,0.0003395357000000026,0.02192931769999999,0.017338512,0.0190116558,0.004510425599999996,0.00042841150000000544,0.01919048969999999,-0.006008901000000011,0.005236746299999979,0.0014164814000000017,0.016225565800000008,-0.012612693000000005,0.02749902700000001,0.0181168075,-0.0038650257999999927,0.009555333000000006,0.01682581139999999
1686,0.025424452299999997,0.015682138399999997,0.009369459599999994,0.03748517480000001,0.017510231200000014,0.021115482899999993,0.00033325740000000317,0.021931396499999988,0.0173403455,0.019009077399999998,0.004512236399999996,0.00045215990000000567,0.019201083599999988,-0.006005066900000011,0.005263873099999979,0.0014137182000000014,0.016211505800000008,-0.012625354200000004,0.02748491870000001,0.0181259191,-0.0038606115999999923,0.009578771800000005,0.016818220299999992
1687,0.0256725669,0.016020170699999996,0.008546772899999994,0.03736379070000001,0.017229088300000014,0.02123183919999999,0.00029544650000000276,0.021972633599999986,0.0174038881,0.0189923719,0.004515561999999996,0.00037738050000000545,0.019257509199999988,-0.00594959770000001,0.005333755599999979,0.0013794760000000019,0.01625973140000001,-0.012568557500000004,0.02745049930000001,0.018319141999999997,-0.003882339999999992,0.009597353800000005,0.01681083709999999
1688,0.025716288099999998,0.0161204399,0.008348307099999994,0.03725478030000001,0.017203791100000015,0.021224024699999993,0.00028763520000000273,0.021993024399999988,0.017397532200000003,0.018971705999999998,0.004516304299999997,0.00038874850000000533,0.01929431449999999,-0.005945778700000011,0.005334005499999979,0.0013622715000000014,0.016268190300000006,-0.012545399800000004,0.02745781810000001,0.0183634669,-0.003912002299999992,0.009632697700000005,0.01680073889999999
1689,0.0257825049,0.016200134499999998,0.008076568099999994,0.037192649800000005,0.017482228200000012,0.021182757699999992,0.000272078400000003,0.022022346699999987,0.017363798500000003,0.018957302199999998,0.004509734499999996,0.0004341876000000058,0.01931449519999999,-0.00599645510000001,0.005335967399999979,0.0013207626000000016,0.01627266320000001,-0.012548797100000005,0.02757828360000001,0.018357522199999997,-0.003934557499999992,0.009663001000000004,0.016872744899999993
1690,0.0257845461,0.016229189899999996,0.0077302047999999925,0.03709210750000001,0.017558779200000013,0.02120365599999999,0.000292995200000003,0.021972014699999987,0.0173595965,0.018945966199999997,0.004484330899999996,0.00047046860000000534,0.019309271399999987,-0.00603660070000001,0.005309035999999979,0.0013268049000000016,0.016323992400000008,-0.012512354500000003,0.02756911830000001,0.0183826873,-0.0038946808999999923,0.009533657100000006,0.01694938009999999
1691,0.0257314257,0.0163068288,0.007660073799999993,0.03712249930000001,0.017578694200000015,0.021232545599999993,0.00029387640000000294,0.02196209279999999,0.0173615732,0.0189609166,0.004484835499999997,0.00048372070000000586,0.01931448919999999,-0.00604854670000001,0.00532844839999998,0.0013139060000000018,0.016307278500000008,-0.012489231000000003,0.02752561710000001,0.018440165699999997,-0.0038842077999999922,0.009562922000000005,0.01695748059999999
1692,0.025450514799999997,0.016310579999999998,0.008221646799999992,0.037161990000000006,0.017666841500000016,0.02118627789999999,0.00031066660000000305,0.021966404399999986,0.01731473,0.018967662599999997,0.004488809499999996,0.0005348538000000055,0.01932460199999999,-0.0060556207000000105,0.00531527259999998,0.0013033842000000021,0.01621524880000001,-0.012451159000000005,0.02739576720000001,0.018469604599999998,-0.0039106246999999926,0.009731485300000006,0.01689702009999999
1693,0.025411675399999997,0.016337709699999998,0.008185555099999993,0.037118517700000006,0.017684551200000016,0.021135405299999993,0.0003255292000000033,0.021957020499999987,0.0173208442,0.018999021999999997,0.004499704799999996,0.0005363744000000058,0.01936772309999999,-0.006061290400000011,0.005304592299999979,0.0013176982000000018,0.016226092400000006,-0.012462931000000003,0.02742493520000001,0.018428737699999996,-0.003914366699999993,0.009753519400000004,0.01686011279999999
1694,0.0255067008,0.016514240799999996,0.007972179899999994,0.03712338100000001,0.017470908900000012,0.021138422999999993,0.0003289406000000026,0.02192369939999999,0.0174193994,0.019096993199999995,0.004541371199999996,0.000459457000000006,0.019437935399999988,-0.00603660260000001,0.0053451561999999795,0.001335794700000002,0.01627525000000001,-0.012499809800000004,0.02747948260000001,0.0183921197,-0.003871299699999993,0.009716805500000005,0.01678859249999999
1695,0.0254944553,0.016477878699999997,0.007581437799999993,0.037214028700000006,0.017485186800000014,0.021177616299999993,0.0003421170000000029,0.02191622149999999,0.017425442800000003,0.019123426099999997,0.004541716199999997,0.00045957050000000567,0.01944203259999999,-0.00603087300000001,0.005358244299999979,0.0013557429000000017,0.016290862600000008,-0.012532064100000004,0.02749723490000001,0.0184015218,-0.0038720620999999926,0.009723960600000005,0.016781930399999992
1696,0.0253592656,0.016153825399999995,0.006752079199999993,0.03716193760000001,0.017671693300000013,0.021153653399999993,0.0003668669000000029,0.02193412999999999,0.017352350500000002,0.019121908199999996,0.004517476899999997,0.0005321865000000054,0.01945210619999999,-0.006059098300000011,0.005301677699999979,0.0014310750000000013,0.016349386300000008,-0.012616883500000006,0.02760543380000001,0.0183443508,-0.003933154199999993,0.009716093600000005,0.016783129899999992
1697,0.025475522599999998,0.016121810499999997,0.006450512999999994,0.03724166250000001,0.017722263100000014,0.021155329499999993,0.0004003672000000031,0.02191884189999999,0.0173557647,0.019114427099999998,0.004518324199999996,0.0005201153000000056,0.01945432099999999,-0.00605538010000001,0.005294761999999979,0.001441382300000002,0.016382599500000008,-0.012644254900000006,0.02767483880000001,0.018288691,-0.003950029299999992,0.009674376800000006,0.01679411909999999
1698,0.0258985292,0.016240726899999995,0.005903518499999993,0.03786401400000001,0.017716064300000015,0.02131708329999999,0.00046976060000000286,0.02187379509999999,0.017408737900000002,0.019057881999999998,0.004489089399999997,0.00044735300000000536,0.019362314499999988,-0.006039291200000011,0.00536622519999998,0.001393125200000002,0.01637529370000001,-0.012648308200000003,0.02766047270000001,0.0183420981,-0.003952121899999992,0.009609538500000004,0.01688602899999999
1699,0.0259676114,0.016214576499999998,0.005901317099999994,0.03787227900000001,0.017793944600000014,0.021357078599999992,0.00047083480000000314,0.021873509599999987,0.0173934648,0.019043219199999996,0.004497634499999997,0.00043160930000000564,0.019335904299999988,-0.0060026237000000105,0.005383643299999979,0.0013940260000000022,0.01637002130000001,-0.012630658800000005,0.02768768970000001,0.0183369314,-0.003936720399999993,0.009607000700000003,0.01691959709999999
1700,0.0260232668,0.016207060399999994,0.0069033081999999935,0.0372381249,0.017950175800000013,0.021236252799999994,0.00041449640000000305,0.021889142599999988,0.017314285900000004,0.0190191978,0.004594455699999996,0.0003988567000000054,0.019378747499999988,-0.0058831702000000105,0.005334762199999979,0.0014047044000000015,0.016366631300000007,-0.012552192700000006,0.02785028820000001,0.0181699871,-0.0038838100999999924,0.009577357000000005,0.01690159499999999
1701,0.0260505441,0.016254342499999998,0.0072672594999999935,0.03707189940000001,0.017983633500000012,0.02120269689999999,0.00042198080000000306,0.02188292449999999,0.017336297300000005,0.019030119699999997,0.0046098207999999965,0.0003798584000000052,0.01939852649999999,-0.00586119130000001,0.005336273799999979,0.0013899392000000016,0.016382504300000007,-0.012528251300000005,0.02787744450000001,0.0180987364,-0.003852115199999992,0.009567821800000004,0.01691484469999999
1702,0.025825749399999997,0.016308353699999997,0.007512430199999994,0.03690644670000001,0.017964479600000013,0.02118970199999999,0.0004399844000000028,0.02190176709999999,0.0173905508,0.019104087,0.004567080399999997,0.0004182210000000055,0.01942800179999999,-0.00587267650000001,0.005355119799999979,0.0013820403000000016,0.016392355000000008,-0.012534598500000004,0.027825336500000013,0.0180568901,-0.003779757199999992,0.009636072800000004,0.01694386119999999
1703,0.0255087424,0.016218311,0.007892811099999994,0.03675927200000001,0.018049227100000013,0.021194795599999993,0.0004159797000000032,0.021905919199999988,0.017425122600000002,0.019159980899999998,0.004549180999999997,0.0004626871000000059,0.019443929199999987,-0.00592432940000001,0.005401608999999979,0.0013679067000000019,0.016401061300000006,-0.012498506700000005,0.027655612400000012,0.018123260599999996,-0.003801987599999992,0.009702288500000005,0.016955692899999993
1704,0.0253747481,0.016125817699999996,0.007808638699999993,0.036601405700000006,0.017983966200000014,0.021229939499999993,0.0004072171000000027,0.021948705999999988,0.017425159000000003,0.0191564859,0.004568796399999997,0.00045490220000000536,0.01941763109999999,-0.005935665500000011,0.005376952399999979,0.001389669300000002,0.016392855000000008,-0.012469974100000005,0.02766784180000001,0.0181934182,-0.0037638703999999922,0.009758983300000005,0.016937996199999993
