,LA_13_7_S2,LA_13_7_S5,LA_13_7_SB1,LA_14_7_S2,LA_14_7_S3,LA_14_7_SB2,LA_14_7_SB3,LA_14_7_SB7,LA_14_7_SB9,LA_15_7_S2,LA_15_7_S3,LA_15_7_SB4,LA_15_7_SB1,LA_15_7_SB2,LA_20_7_SB1,LA_20_7_SB3,LA_20_7_SB2,LA_21_7_S1,LA_21_7_S5,LA_21_7_SB2,LA_21_7_SB4,LA_21_7_SB5,LA_22_7_SB1,LA_22_7_SB2,LA_22_7_SB3,LA_22_7_S1,LA_23_7_S1,LA_23_7_S2,LA_24_7_SB2,LA_24_7_S2,LA_25_7_S2,LA_25_7_S4,LA_25_7_S5
0,0.360307349,0.270193683,0.416523966,0.506697352,0.513864788,0.42186877700000003,0.36600078399999997,0.502718408,0.332485769,0.45384092299999995,0.534222264,0.420505826,0.6152341960000001,0.36341153,0.442431295,0.415721603,0.458402625,0.428643018,0.380468625,0.302238608,0.41165868299999997,0.411607692,0.355031673,0.418672635,0.48203729999999995,0.433731708,0.39021500299999995,0.453950454,0.24974554699999998,0.35792241799999996,0.331468768,0.37043991600000004,0.33326097
1,0.360227022,0.270328305,0.41699378,0.50677022,0.5142290939999999,0.422275403,0.366435092,0.502874979,0.332691069,0.454149091,0.534433136,0.420707172,0.61528616,0.3634829,0.44246541,0.41596056600000003,0.458473684,0.428512413,0.380587899,0.302232818,0.41182687100000004,0.41175629,0.35504919799999995,0.418510475,0.48188445700000004,0.433809169,0.390305529,0.454383251,0.24960482899999997,0.357996569,0.331836046,0.370477877,0.333448886
2,0.36024780700000003,0.27031211,0.417414685,0.507644387,0.514765563,0.422312998,0.36683807799999996,0.502986386,0.33288911,0.45433492,0.53460207,0.420907397,0.61518147,0.363368009,0.44246327799999996,0.416073119,0.458552995,0.42846460399999997,0.38075749999999997,0.30233803600000003,0.412053482,0.41175470700000005,0.35517424799999997,0.41839406,0.48174664799999994,0.433764424,0.390265342,0.454710214,0.249739447,0.358010948,0.332003415,0.370470079,0.333617206
3,0.360538216,0.270571503,0.418162349,0.509033673,0.51495222,0.42202038,0.36677225700000005,0.503096891,0.333177798,0.454527695,0.5342898079999999,0.421098277,0.615293804,0.36345932200000003,0.442594555,0.416179764,0.45849234299999997,0.42841550100000003,0.38049321399999997,0.302487347,0.41227268799999994,0.41158182200000004,0.35516859100000003,0.41861786100000004,0.481812026,0.43374439299999995,0.390365084,0.455131812,0.250180867,0.358165987,0.33185713899999997,0.370697086,0.333867065
4,0.36069530299999997,0.271097524,0.41886607600000003,0.509032419,0.515164679,0.42209985,0.367095374,0.503450807,0.33368295600000003,0.454724481,0.534228915,0.42137328399999996,0.6153599470000001,0.363754632,0.44277328299999996,0.416242958,0.458696083,0.42823013600000004,0.38034864799999996,0.30256402600000004,0.41239880799999995,0.41176123299999995,0.355182393,0.41873284899999996,0.481827522,0.43374566299999995,0.390521313,0.4554755999999999,0.250096706,0.358382246,0.331891244,0.370987093,0.333995816
5,0.360804212,0.271599341,0.41913742299999995,0.508937793,0.515232283,0.422264641,0.36729620399999996,0.503864456,0.333922376,0.454876458,0.534093965,0.42146754,0.615290171,0.363974034,0.442835789,0.416256267,0.45896321799999995,0.42806166,0.38027661700000004,0.302649223,0.412581856,0.411989349,0.355284493,0.418761599,0.481799847,0.433822164,0.39065247399999997,0.455762589,0.250047148,0.358521163,0.332191689,0.371200194,0.334179506
6,0.36094041299999996,0.271939103,0.419037369,0.5094831670000001,0.515139782,0.422342659,0.367193837,0.5041797060000001,0.333782739,0.454970728,0.533757268,0.421331732,0.615113403,0.364004593,0.442764266,0.41632339399999996,0.45908794,0.427972781,0.380197412,0.302793795,0.41286904,0.412051715,0.355439606,0.418771887,0.48176356600000003,0.433943577,0.390749785,0.456034526,0.25033309,0.358547315,0.332620996,0.371315089,0.334492477
7,0.361029191,0.272387092,0.41968993200000004,0.509151562,0.515404926,0.422723334,0.3677836,0.504378784,0.334152078,0.455098383,0.533851011,0.421518282,0.615088292,0.364185162,0.44290040399999997,0.416384784,0.458947727,0.427725876,0.380124251,0.302964894,0.41301234600000003,0.412146203,0.355351773,0.418788195,0.48174494,0.433855329,0.39100327799999995,0.456315704,0.250249891,0.35866454799999997,0.33257357,0.371570598,0.334661639
8,0.36106296600000004,0.272732813,0.420199108,0.509489359,0.515476907,0.42306181,0.36813537399999996,0.5045383729999999,0.33447331399999997,0.45510915,0.533940697,0.421594791,0.615115417,0.364307782,0.443071615,0.416438215,0.458892891,0.427506455,0.38002712200000005,0.30282997899999997,0.41299000700000005,0.412289731,0.355360739,0.41890331700000005,0.481728912,0.43371950299999995,0.39112221399999997,0.456657593,0.25015748,0.35887679200000006,0.332747683,0.371898041,0.334845378
9,0.36110417899999997,0.27300012,0.420473444,0.510453998,0.5153482739999999,0.423254663,0.36809260899999996,0.5047281920000001,0.334636755,0.455085265,0.533914543,0.421549315,0.61510419,0.364383422,0.443192456,0.41652507299999997,0.45903863,0.427403021,0.379964244,0.302559348,0.412981218,0.412445191,0.35552689600000004,0.419067891,0.48173848700000005,0.433711649,0.391120821,0.456989575,0.250197712,0.35914778,0.333172053,0.372132742,0.335048685
10,0.361277035,0.273407885,0.42107105100000003,0.5106775689999999,0.5154634370000001,0.42339129999999997,0.36811962,0.505017735,0.334892395,0.45530867,0.533918154,0.42171831299999996,0.61496054,0.364612781,0.443239193,0.41678093,0.459310438,0.427432849,0.380080194,0.302771953,0.41335676200000004,0.41252113799999995,0.35568394200000003,0.419101092,0.481830473,0.434040606,0.391274695,0.45712225700000003,0.250342198,0.35940593299999996,0.33330496,0.371999746,0.335142607
11,0.36152916700000004,0.27371416600000004,0.421682458,0.510980106,0.515515341,0.42342609,0.368214892,0.505259496,0.33508549,0.455600633,0.533930873,0.42188780200000003,0.614836918,0.36453543,0.44336104200000004,0.4169834,0.459546309,0.42745372200000004,0.380031358,0.303034078,0.41373819,0.41266051,0.355573277,0.41925245899999997,0.48197448200000004,0.43424579700000004,0.391416803,0.457377889,0.25046691,0.359470182,0.333392829,0.372163641,0.33530854
12,0.36164904700000006,0.27396892100000003,0.42213014200000004,0.5112499110000001,0.515587875,0.423490782,0.368390875,0.505433071,0.33520596399999997,0.455858439,0.5339125339999999,0.422075346,0.614802426,0.36451930899999996,0.44347771399999997,0.41689824200000003,0.45959879200000003,0.427368796,0.379972689,0.30318454699999997,0.41397639299999994,0.41280578700000004,0.355395497,0.41941811100000004,0.48207982,0.434333264,0.391522469,0.457749015,0.25050344399999996,0.359402756,0.333498485,0.372483753,0.335513306
13,0.36148627,0.27427973899999997,0.422331454,0.511216537,0.515820439,0.42370589200000003,0.368636196,0.505572744,0.335302091,0.456004288,0.533826348,0.422326584,0.614879951,0.364976945,0.443477238,0.41688671899999996,0.459415798,0.427154085,0.38011598,0.303181165,0.414025707,0.412862734,0.35543828200000005,0.419431965,0.482053935,0.434425115,0.391605839,0.45812926600000003,0.250446972,0.359352677,0.333627142,0.372662101,0.33567473
14,0.361534158,0.274577503,0.42253092,0.51110689,0.516059465,0.423821406,0.368884405,0.505803144,0.335545816,0.455944731,0.533701174,0.42245512399999996,0.615005322,0.365054641,0.443485829,0.416931235,0.45945049200000004,0.427149779,0.380066135,0.303247757,0.41400749200000003,0.41286919200000005,0.355641938,0.41938170799999996,0.481867405,0.434433901,0.391682011,0.458429021,0.250573962,0.359502429,0.333672932,0.373033285,0.33580054299999995
15,0.361658958,0.274890272,0.422816464,0.510826979,0.516218681,0.42390024600000004,0.36909451600000004,0.506053606,0.335811395,0.455937291,0.533595635,0.42259144200000004,0.615035866,0.36501438700000005,0.443487998,0.416988299,0.459532276,0.42709529799999996,0.379956158,0.30339711,0.41409739100000004,0.41288962100000004,0.355734205,0.41933152799999995,0.481724858,0.434389201,0.39174201399999997,0.458675887,0.250642333,0.359736302,0.333754487,0.373299796,0.335942595
16,0.361742642,0.275191571,0.42320691200000005,0.510622848,0.516279594,0.423999129,0.369219443,0.5062650329999999,0.335994361,0.45611655,0.533512059,0.42277166,0.6149283320000001,0.365088139,0.44348216,0.41704513200000004,0.459533575,0.42685594299999996,0.37988492799999996,0.303549947,0.41433291899999997,0.412946934,0.35561553100000004,0.419313024,0.481733044,0.43433314,0.391811223,0.458908009,0.250558502,0.359893953,0.333918802,0.373340967,0.336136505
17,0.36185952899999996,0.275266443,0.423641018,0.51191727,0.5163341260000001,0.424090842,0.369136715,0.506431558,0.336072064,0.456305485,0.533301289,0.422722286,0.614857385,0.365210672,0.443542386,0.417143628,0.459570918,0.426707203,0.37974237299999997,0.30343548600000003,0.414448529,0.41296906299999997,0.35562028799999995,0.419288111,0.481755902,0.43433411,0.39204589100000004,0.459163007,0.250715253,0.359719876,0.333993566,0.373584405,0.33641627399999996
18,0.36184459799999996,0.275505916,0.424039537,0.5121725739999999,0.516488729,0.42421187,0.369167705,0.506666562,0.336234921,0.456427236,0.533138281,0.422698475,0.614835437,0.365354776,0.443584097,0.417243377,0.45958369600000004,0.426558166,0.379660485,0.303319725,0.414471818,0.412965281,0.35559803700000003,0.419314769,0.481722075,0.43423513,0.39210019799999996,0.45942431799999994,0.250763738,0.35961192,0.3341171,0.37378729200000005,0.33646986100000004
19,0.36171916200000004,0.275875055,0.424374301,0.511362306,0.516692887,0.42435618,0.36937486799999997,0.506968732,0.33649127100000004,0.45646317299999994,0.533057027,0.422798535,0.614834166,0.365463525,0.443625138,0.417216222,0.459600093,0.426375346,0.37964091299999997,0.30331593100000004,0.41448688200000006,0.412968354,0.355552135,0.419403071,0.48159009799999997,0.43407834,0.392006132,0.45969735700000003,0.250642168,0.35973581,0.334305038,0.373887349,0.33640436100000004
20,0.361678513,0.275927694,0.424653434,0.51180863,0.516733873,0.42447576200000003,0.369595257,0.507226892,0.336676239,0.45644441399999997,0.532967294,0.422999367,0.614777614,0.365437821,0.44378606200000004,0.417168175,0.45973885700000006,0.426166316,0.37956389,0.303421313,0.414656742,0.413039706,0.35563144799999996,0.41951949,0.481336408,0.43410600299999996,0.392160625,0.460009218,0.250540754,0.360077221,0.334460259,0.373971939,0.336758536
21,0.361775505,0.276194779,0.42508972799999994,0.5122586020000001,0.516792745,0.42458450700000006,0.369600218,0.507433631,0.33696550299999994,0.456572332,0.532930405,0.42307311299999995,0.614716443,0.365482615,0.44388135100000004,0.41718921,0.45984163899999997,0.426096191,0.37945878899999996,0.303458565,0.41470151,0.41321405200000005,0.35564471799999997,0.419654743,0.481288634,0.43416520399999997,0.39225834600000004,0.46021164600000003,0.25061370899999996,0.360200213,0.33461545800000003,0.374123549,0.33686489399999997
22,0.36192599799999997,0.276597279,0.425587383,0.512527458,0.516889794,0.42470958600000003,0.369611859,0.507638868,0.337164711,0.456745919,0.532914224,0.42308876100000004,0.614665124,0.365567619,0.44393271100000004,0.41733734200000006,0.459855771,0.42605186100000003,0.37935043399999996,0.30343691,0.414718992,0.413342638,0.35559194299999997,0.419713281,0.48136914399999997,0.434219982,0.39228305700000005,0.460357918,0.250776276,0.360144,0.334777357,0.37435727,0.33681662799999995
23,0.36200379,0.276866807,0.425964481,0.512730094,0.516986277,0.42488256799999996,0.369937081,0.507890806,0.33706036799999994,0.456787257,0.532863778,0.42320078,0.614626928,0.365589015,0.444024411,0.417448528,0.45980100799999996,0.425860346,0.379264535,0.30344047399999996,0.41489369200000004,0.41325953299999996,0.35555091899999997,0.419620967,0.48137235,0.434268771,0.39231378899999997,0.460565555,0.25085860600000004,0.360137861,0.33494091,0.37463594100000003,0.336937718
24,0.36206673,0.27697629,0.426302277,0.512896583,0.517004668,0.425133821,0.37012280799999997,0.507997027,0.33731008700000004,0.45686472,0.5328115179999999,0.423267444,0.614602136,0.365570367,0.44410743399999997,0.41750548,0.45995003799999995,0.42575558799999996,0.379193784,0.303545235,0.414957215,0.41323464299999996,0.35562528600000004,0.419696597,0.48139726,0.434301479,0.392405004,0.460810227,0.250895392,0.360342592,0.335054655,0.374783906,0.337122634
25,0.362131345,0.277159694,0.42674064700000003,0.512909915,0.517000053,0.42526543899999997,0.37017816200000003,0.5080695279999999,0.337668219,0.45703668700000005,0.532760264,0.423446517,0.6145781810000001,0.36551990100000004,0.44418529,0.41754955899999996,0.46010507100000003,0.425760916,0.379152327,0.303626923,0.41501180299999996,0.413341711,0.355792881,0.419804226,0.48151343,0.43440840700000005,0.392531251,0.46102316,0.250896259,0.36051837,0.33514028,0.37490339100000003,0.337341424
26,0.362182726,0.277537611,0.427263823,0.5128134520000001,0.517015778,0.42522178,0.37017263100000003,0.508216724,0.337890322,0.457283647,0.532721112,0.42376485,0.614550728,0.365490049,0.444256931,0.417745174,0.460134235,0.425824937,0.379139175,0.303639848,0.41514838200000004,0.413521564,0.355962668,0.41982781,0.48168982899999996,0.434578941,0.39264330299999994,0.46119551799999997,0.250862905,0.360523562,0.335233839,0.375094135,0.337551685
27,0.362107295,0.277903637,0.427405979,0.513137896,0.517007192,0.425375826,0.37015524200000005,0.508465266,0.337983405,0.457442526,0.532746684,0.423826365,0.614540333,0.36566996399999996,0.444297281,0.41786082799999996,0.460222287,0.42580587700000005,0.379115482,0.303817135,0.415339767,0.413419615,0.35586970100000004,0.41984833,0.481628903,0.434488614,0.39264118,0.46149711299999996,0.25074467,0.36060232799999997,0.335396792,0.37539840700000005,0.337648633
28,0.362157179,0.278137976,0.427671949,0.513333844,0.517125073,0.425446455,0.370258628,0.508698648,0.33813277399999997,0.45746581799999997,0.532756551,0.423873726,0.614535069,0.36586940799999995,0.44427704799999995,0.41783718,0.46026596200000003,0.425533245,0.37906832100000004,0.303971002,0.415453539,0.413371749,0.35593782,0.41981627299999996,0.48154510700000003,0.434454004,0.39268713,0.46178458899999997,0.25078179100000003,0.360577053,0.335532279,0.375525682,0.33778181399999996
29,0.36229588700000004,0.27828774100000003,0.42813570799999995,0.513513164,0.5173223920000001,0.42543779299999995,0.37046774,0.508887242,0.338354886,0.45742642,0.532675809,0.423945291,0.614532643,0.365991788,0.444270686,0.41777266799999996,0.460267666,0.425141834,0.378989942,0.30401164199999997,0.415445526,0.413437916,0.356151331,0.41975734,0.481502936,0.43453094200000003,0.392802958,0.462019921,0.25096657899999997,0.360511056,0.335591122,0.375498216,0.337938763
30,0.362182051,0.278582437,0.42844912700000004,0.514532674,0.517333509,0.425644174,0.37061344399999996,0.509076906,0.33849182899999997,0.45753999700000003,0.5324131529999999,0.423873403,0.614542315,0.36601380899999997,0.444482885,0.41784328600000004,0.460337874,0.425123507,0.37887993799999997,0.30392295,0.415345896,0.413403828,0.356027021,0.419776274,0.481423471,0.434519685,0.39287117,0.46226225200000004,0.25103374300000003,0.3607315,0.33555378399999997,0.37566283,0.33792624200000004
31,0.362160734,0.27877336,0.428737862,0.514125594,0.517499171,0.42579181299999996,0.37069994,0.509390379,0.33867512899999996,0.45756528399999996,0.532250559,0.423950579,0.614489246,0.365974289,0.444552934,0.417961546,0.460395166,0.42497179,0.378648661,0.303909931,0.41539368600000004,0.41346602200000004,0.356026216,0.419920012,0.481409087,0.43442334,0.39288736,0.46245066100000004,0.251057759,0.36095135799999994,0.335660729,0.37592522100000003,0.338135807
32,0.36225117799999995,0.278908875,0.42902596200000004,0.513192486,0.517694908,0.425955569,0.370774444,0.509702136,0.33888187799999997,0.457621092,0.532255762,0.42413161299999996,0.614415145,0.365951359,0.444562697,0.417960159,0.460421941,0.42477296,0.37846057200000005,0.304036873,0.415550277,0.413625907,0.356170851,0.420129407,0.481519573,0.434408808,0.392994375,0.462659496,0.251090449,0.361109774,0.33591761700000006,0.376220238,0.33844566600000003
33,0.36235169799999994,0.27914971899999996,0.42932495600000004,0.513668083,0.517668993,0.42628466299999995,0.370902634,0.5098198829999999,0.33903660399999996,0.457911301,0.532398489,0.424260605,0.614401936,0.366025999,0.444735159,0.418082338,0.46044396299999996,0.424801611,0.37856009700000004,0.304260546,0.41566249,0.41380539200000005,0.35633082,0.420308303,0.48177108700000004,0.434671515,0.393329356,0.462990543,0.251181651,0.361217093,0.336216797,0.376479234,0.338571124
34,0.36238360700000005,0.27961880899999997,0.42977761700000006,0.514291517,0.51775651,0.426396887,0.37105239799999995,0.510020902,0.339146534,0.45809259999999996,0.532572363,0.424496521,0.61441689,0.366117759,0.444890721,0.41825351200000005,0.460672824,0.42487136799999997,0.37884582,0.304138207,0.41569616600000003,0.41394936600000004,0.35656825,0.420593471,0.481941885,0.43488197,0.393361652,0.463306208,0.251304839,0.36122160700000006,0.336429397,0.37674495700000005,0.338794508
35,0.36248153299999997,0.280064895,0.430263193,0.51470359,0.517873359,0.42649775,0.371196951,0.510176705,0.339284882,0.458286994,0.53278884,0.424696676,0.614396165,0.3661295,0.444955297,0.41838932,0.460938186,0.42497282299999994,0.379094149,0.304046308,0.4158571,0.413989965,0.35676845100000004,0.42076950799999996,0.48218447600000003,0.43508810600000003,0.39336022600000004,0.46355990799999996,0.251429507,0.361260168,0.336599634,0.376960794,0.339047658
36,0.362687524,0.280311853,0.43063935600000003,0.514799873,0.517965291,0.42671397,0.371320324,0.5102205160000001,0.339488884,0.45854785299999995,0.532996399,0.42478369299999996,0.614338543,0.36604846399999996,0.444951783,0.41851076,0.461084286,0.42505754,0.379120939,0.304225181,0.416186302,0.41394251,0.356873854,0.42072485200000004,0.482526092,0.43530409700000006,0.393534402,0.463754758,0.251505286,0.36141696100000004,0.336759121,0.37708941799999995,0.33924666
37,0.362749959,0.280486876,0.43077711,0.514736138,0.5182454910000001,0.426746246,0.371435024,0.510387316,0.339706975,0.458578074,0.532920693,0.424943,0.614419324,0.366040559,0.44511589799999995,0.418574018,0.46112158700000005,0.424910285,0.37881824799999997,0.304276213,0.416229829,0.41402311299999994,0.357024821,0.420698795,0.482530005,0.43530298700000003,0.39366676700000003,0.46398509200000004,0.251402065,0.36161051,0.336819452,0.37715152700000004,0.339406187
38,0.362761758,0.280714921,0.431047031,0.514820181,0.5183773389999999,0.426866925,0.37155100399999996,0.510532519,0.339865762,0.458617551,0.532825628,0.425113343,0.614479908,0.3662033,0.445230888,0.418630989,0.46120953,0.42471031200000003,0.378633409,0.304295429,0.416254943,0.41406208899999997,0.357170272,0.42067998799999995,0.48252307899999997,0.435289142,0.39376426700000006,0.46417622700000005,0.25140110600000004,0.36172401299999996,0.33690869,0.377241359,0.33946996
