,CI_13_7_S1,CI_13_7_S3,CI_13_7_SB3,CI_13_7_SB5,CI_14_7_S1,CI_15_7_S1,CI_15_7_S4,CI_15_7_SB5,CI_21_7_S2,CI_21_7_S4,CI_21_7_SB3,CI_22_7_S2,CI_22_7_S4,CI_23_7_SB1,CI_23_7_SB2,CI_23_7_S4,CI_25_7_S3
0,0.446291541,0.552657446,0.5651428620000001,0.6747496740000001,0.396220009,0.47062544799999995,0.72717261,0.640340562,0.598920652,0.723804242,0.588362684,0.540795691,0.6997610940000001,0.624598978,0.600778727,0.674769528,0.419622495
1,0.446530895,0.552669325,0.565230506,0.674834336,0.39592081100000004,0.47038598,0.727315571,0.6404142110000001,0.598894006,0.7235613809999999,0.58825693,0.540770216,0.699657709,0.624762665,0.600885708,0.675020492,0.41977453600000003
2,0.44615637399999997,0.552677379,0.565197753,0.675005065,0.395804657,0.470322413,0.727330099,0.640455974,0.598825677,0.723157017,0.588191859,0.540997775,0.6997307159999999,0.624794663,0.601123885,0.6752228259999999,0.419963751
3,0.44569135600000004,0.552690941,0.5648996789999999,0.675178327,0.39637953600000003,0.470333111,0.7273814559999999,0.640283136,0.59870749,0.722951263,0.588173945,0.540987442,0.6995325509999999,0.62485334,0.601399047,0.675319647,0.42018986
4,0.44582201200000005,0.552299413,0.5649738879999999,0.675399203,0.396764102,0.470452931,0.7271637259999999,0.6402484270000001,0.5986573070000001,0.7222130090000001,0.588208551,0.541119308,0.699264158,0.625041993,0.601464686,0.675849521,0.42042714
5,0.44578083700000004,0.552196415,0.565024789,0.675547995,0.397068894,0.470476489,0.727001482,0.640247976,0.598561613,0.721579938,0.58814118,0.541208559,0.6990207709999999,0.625257783,0.601522226,0.6762704690000001,0.42051212200000004
6,0.44575919399999997,0.552648723,0.564805695,0.675572783,0.397375772,0.47029689799999996,0.727056103,0.640173504,0.5983908179999999,0.721381588,0.587951464,0.541151626,0.6988652559999999,0.625417889,0.6017232060000001,0.676310929,0.420440115
7,0.445831462,0.552762952,0.564645684,0.675576293,0.39734235799999995,0.470035917,0.7269662640000001,0.6400124770000001,0.598390254,0.720875255,0.588005667,0.541157375,0.698836265,0.6255576829999999,0.60200259,0.676612082,0.42060880700000003
8,0.44550853,0.5525703479999999,0.56449734,0.675698338,0.397692282,0.46986770200000005,0.7269388240000001,0.639833361,0.598356349,0.72056638,0.587893456,0.541247505,0.69884398,0.625493845,0.602250634,0.67688632,0.420838517
9,0.445383725,0.5522827339999999,0.5644198770000001,0.675882457,0.398200535,0.46980889299999995,0.72700359,0.639697235,0.5982947270000001,0.7204954170000001,0.587656665,0.541355214,0.6988353159999999,0.625377639,0.602430937,0.6770379390000001,0.42102613899999997
10,0.445475368,0.5522850979999999,0.564571804,0.6758980259999999,0.39781560299999996,0.469744405,0.7270468659999999,0.639663628,0.598393682,0.720315651,0.587724398,0.5413235470000001,0.6987794409999999,0.6256698039999999,0.602567745,0.6771186659999999,0.421118628
11,0.44532705,0.5524434020000001,0.564487348,0.676058205,0.397838425,0.46972566299999996,0.7271037840000001,0.639648507,0.59839073,0.720219042,0.5879509070000001,0.541492272,0.6989404640000001,0.625764436,0.6026250129999999,0.677298188,0.42129697899999996
12,0.445285297,0.552520071,0.564321799,0.676199842,0.398128858,0.46961678,0.727169524,0.639709419,0.598230185,0.72001057,0.588107261,0.541690596,0.6990972440000001,0.62570475,0.602673801,0.677548335,0.42154027200000005
13,0.44538902700000005,0.552333024,0.564324191,0.6761139709999999,0.398242486,0.469316313,0.727236488,0.639890709,0.597960829,0.7195035879999999,0.588012697,0.541673084,0.698977225,0.625705205,0.602780268,0.677779441,0.42176081600000004
14,0.445539122,0.5522566870000001,0.5641396710000001,0.676142252,0.398453725,0.469252359,0.7273459040000001,0.63990321,0.597912706,0.7192484720000001,0.587987923,0.541696845,0.698929658,0.625836221,0.602772422,0.677917695,0.42183856399999997
15,0.445258571,0.552270319,0.56394104,0.6762412329999999,0.398768704,0.46929455600000003,0.7274065340000001,0.6397937370000001,0.597792286,0.719014294,0.588002554,0.541758645,0.698871082,0.62594918,0.602746432,0.678065275,0.421848054
16,0.444967493,0.552274669,0.5638653770000001,0.6763519590000001,0.39905482700000006,0.469267215,0.727382547,0.639664979,0.597474763,0.718639859,0.5879875370000001,0.541814968,0.698748989,0.625968665,0.60274295,0.678274192,0.42186531899999996
17,0.44492755,0.552051651,0.5639029720000001,0.676481344,0.398809856,0.468951978,0.727397602,0.639706174,0.59736441,0.718293085,0.587856887,0.541781872,0.698698688,0.626026881,0.602587408,0.678447558,0.421951707
18,0.444906419,0.55183416,0.563808176,0.676528109,0.398853859,0.468773869,0.7273169279999999,0.639608776,0.597247325,0.717904105,0.587676787,0.541736647,0.698529994,0.626152218,0.602547811,0.6786039890000001,0.421920133
19,0.444766909,0.551728962,0.563602617,0.676538366,0.39934002799999996,0.46876144399999997,0.7272018459999999,0.6393799920000001,0.597086515,0.7174744679999999,0.587525476,0.5417028220000001,0.6983037870000001,0.6263127279999999,0.602649443,0.678778581,0.421826201
20,0.444510769,0.551753357,0.563565102,0.676706756,0.399842621,0.468575277,0.72731342,0.639325933,0.5970019560000001,0.7170733990000001,0.5875124660000001,0.541656438,0.698337219,0.6264056179999999,0.602695095,0.679030024,0.42196810100000004
21,0.444267146,0.55172175,0.563556504,0.676845609,0.399895199,0.46846723100000004,0.727312856,0.63929476,0.596873689,0.716763037,0.587475836,0.54169201,0.698267185,0.626592563,0.602761103,0.679281802,0.422182586
22,0.44438428,0.551619172,0.563469718,0.676911782,0.39966532899999996,0.46841841100000003,0.727284328,0.639309804,0.596803867,0.716568946,0.587424639,0.541801003,0.698202304,0.626811066,0.6028556660000001,0.679516873,0.422359879
23,0.44447536,0.551515541,0.563240755,0.676927807,0.399560814,0.468336449,0.727419092,0.6394100110000001,0.596925919,0.716488815,0.587425349,0.54193125,0.698357544,0.62692914,0.602966794,0.679745068,0.42242165200000004
24,0.444044444,0.551605618,0.563131641,0.6770237659999999,0.399609858,0.468309941,0.727535728,0.639347429,0.5969832389999999,0.71651673,0.58749882,0.542031942,0.6984142059999999,0.626941549,0.603066702,0.680011015,0.422468196
25,0.443958239,0.551767165,0.56299151,0.677190031,0.399690869,0.46819358299999997,0.727650954,0.639312977,0.597070301,0.716480558,0.587614832,0.542159594,0.698514691,0.626966401,0.603176278,0.68029169,0.422561811
26,0.44415888,0.551860641,0.5627441329999999,0.6773746490000001,0.39974435399999997,0.467938797,0.72777097,0.639407938,0.597208387,0.716285086,0.587735645,0.542323082,0.698736384,0.627073777,0.603301128,0.680533046,0.42270682600000004
27,0.444399692,0.551772067,0.5626235079999999,0.677466254,0.399937871,0.46779497700000006,0.727813232,0.639378686,0.597125645,0.7160788359999999,0.587835866,0.542374547,0.6988851979999999,0.627182802,0.603394906,0.6805898779999999,0.422777014
28,0.444235524,0.5517250220000001,0.562561683,0.6775255309999999,0.400154365,0.46768806700000004,0.7278188529999999,0.639295553,0.596873966,0.715670362,0.58783784,0.542357354,0.698771782,0.627288201,0.6034650029999999,0.680724827,0.42282259
29,0.443939323,0.551732356,0.562488378,0.677569338,0.400325063,0.467564355,0.727782822,0.639199715,0.596551462,0.7150930259999999,0.5877069079999999,0.542295808,0.698467211,0.627363671,0.60349748,0.680989352,0.422876906
30,0.44366072,0.551595462,0.562311922,0.6775686329999999,0.40040626700000004,0.467374897,0.7276468840000001,0.639111754,0.596325852,0.7146102329999999,0.587439699,0.542196492,0.698327131,0.62735162,0.603450599,0.68122419,0.422960732
31,0.443458523,0.551428977,0.562224205,0.6776768320000001,0.400568634,0.467300173,0.727586208,0.639092201,0.596195653,0.71445143,0.587247121,0.542154598,0.698273301,0.627371702,0.603425338,0.6814846520000001,0.423128465
32,0.44339301299999995,0.551347361,0.562192824,0.677875197,0.40079471299999997,0.46730352299999994,0.72769062,0.639134757,0.596239173,0.714568005,0.587210572,0.542273301,0.698288384,0.627537377,0.603476685,0.681774619,0.42330406299999995
33,0.443375708,0.551454375,0.562109738,0.67807594,0.400990384,0.467280905,0.727985842,0.639200796,0.5965204279999999,0.714758245,0.587347044,0.542614305,0.698369858,0.627921094,0.6036307320000001,0.682080592,0.423398665
34,0.443300939,0.551643316,0.562026481,0.6782839279999999,0.40115781100000003,0.467374059,0.728253597,0.63926005,0.5967932420000001,0.714800405,0.587599551,0.542874916,0.698601412,0.628257072,0.603843465,0.682405698,0.42378492
35,0.44353924899999997,0.551826666,0.561940352,0.678479009,0.40119929600000004,0.467511426,0.7285636109999999,0.639343176,0.597058322,0.7148389759999999,0.587901661,0.54311005,0.698989383,0.628540643,0.603980362,0.682717378,0.424155801
36,0.44391743,0.55194593,0.5618578120000001,0.678638395,0.40111383100000003,0.46755824700000004,0.7288954590000001,0.6394540710000001,0.597269184,0.71493863,0.588152434,0.543341225,0.69936858,0.628763804,0.603971137,0.6829864390000001,0.424281285
37,0.44416854,0.5520198829999999,0.561832298,0.6787377809999999,0.401130524,0.467243845,0.728886606,0.63951498,0.597134206,0.714805598,0.588159851,0.543339331,0.699134315,0.628781172,0.603902885,0.683182925,0.424341666
38,0.44396670200000005,0.551929086,0.5617678620000001,0.678787,0.40128749,0.46704121600000004,0.728793881,0.639532133,0.596965925,0.7145633090000001,0.588084825,0.543382619,0.698979682,0.628782362,0.603795693,0.68352166,0.42446538899999997
39,0.443730901,0.551752948,0.561640093,0.67882091,0.40148275,0.467057819,0.728752595,0.639522274,0.596880063,0.7142920759999999,0.588054568,0.543507989,0.6990925570000001,0.6288764,0.603720123,0.6839579370000001,0.42467353799999996
40,0.443611689,0.551790498,0.561484201,0.678904746,0.40142197799999996,0.467073759,0.728814051,0.639516634,0.596828979,0.714056681,0.588207657,0.543505903,0.699193313,0.629123119,0.60382947,0.68415414,0.42487976899999996
41,0.44354511700000004,0.551875641,0.5614862110000001,0.678967877,0.401684056,0.466971005,0.7287194359999999,0.639471329,0.596683318,0.71376935,0.588123747,0.543524917,0.6992826870000001,0.629241982,0.6037834910000001,0.6843524459999999,0.42504282600000004
42,0.443229556,0.55191892,0.56153399,0.679051229,0.40204986200000004,0.4668209,0.728666178,0.639374039,0.596568732,0.71349463,0.587900167,0.543592696,0.699322695,0.62934618,0.60366252,0.684592137,0.425193036
43,0.442935304,0.55188211,0.561421845,0.679230755,0.40205663799999997,0.46678367600000004,0.7289778370000001,0.639244584,0.596708517,0.7133738079999999,0.587834686,0.543706006,0.699307534,0.629672194,0.603703226,0.6848540240000001,0.425401873
44,0.443096827,0.552084398,0.561328383,0.6795032740000001,0.40213617700000004,0.46696431299999996,0.7292893859999999,0.63927362,0.59717361,0.713682763,0.587999426,0.543966561,0.699569545,0.629990822,0.604003204,0.685216162,0.425787705
45,0.443266723,0.552329867,0.5612490960000001,0.679728725,0.402288737,0.46719100399999997,0.729629238,0.639446715,0.597650859,0.7141295999999999,0.588316431,0.544290755,0.700011455,0.6302657970000001,0.604266936,0.685588619,0.426195174
46,0.443561665,0.552436005,0.5611640489999999,0.679834831,0.40240653,0.46730480799999996,0.7299709190000001,0.6396663539999999,0.597873042,0.714393243,0.588640661,0.544563743,0.70043017,0.630479796,0.6043158160000001,0.685901324,0.42650254200000004
47,0.44397138,0.552439744,0.561094247,0.6799603879999999,0.402245785,0.467298284,0.7299775070000001,0.639756227,0.597802607,0.71431652,0.588761379,0.544670366,0.7005659940000001,0.630564578,0.604390432,0.686214193,0.426796611
48,0.443972452,0.5524823529999999,0.56095915,0.6800453959999999,0.40219592600000004,0.467213065,0.729974503,0.639739145,0.5977712239999999,0.714165328,0.588835965,0.544752551,0.7006276859999999,0.63065944,0.6044667570000001,0.68646675,0.427000121
49,0.443918439,0.552550027,0.560785971,0.6800869829999999,0.40234464299999995,0.46708108200000004,0.730036985,0.639675959,0.597763421,0.71397086,0.588875365,0.54482187,0.700695979,0.630763826,0.6045252210000001,0.686660024,0.42710669100000004
50,0.443875178,0.55247784,0.560715005,0.6801344709999999,0.402533598,0.466933769,0.7300169870000001,0.6396722189999999,0.597405851,0.7135210999999999,0.588737295,0.5447543420000001,0.700750182,0.6307219620000001,0.604559199,0.686833343,0.427156628
51,0.443624659,0.552339895,0.560637916,0.680145365,0.402635539,0.466657495,0.729826407,0.6395848160000001,0.597041507,0.7130338890000001,0.5884710320000001,0.5446037570000001,0.7005331709999999,0.630744574,0.604429048,0.687068804,0.42719006600000003
52,0.44331649700000003,0.552191561,0.560553309,0.6801500540000001,0.402674188,0.466386221,0.7296057229999999,0.63949032,0.59677213,0.712619166,0.588189504,0.544498625,0.700269528,0.630862634,0.604293261,0.6873367429999999,0.427282079
53,0.443049735,0.552089861,0.560495544,0.6802029759999999,0.402740895,0.466334834,0.729579419,0.639530512,0.596624783,0.712355194,0.588034882,0.544590282,0.70034881,0.631039745,0.604411202,0.687562852,0.42751134
54,0.442913623,0.5520538979999999,0.560479036,0.680282589,0.402962991,0.46625425,0.729605472,0.6394738179999999,0.596540143,0.712169772,0.587965018,0.544679224,0.700452884,0.6311823360000001,0.604551962,0.687771365,0.42774471399999997
55,0.442884655,0.552054291,0.560425571,0.680405534,0.40315389700000004,0.466195233,0.7296659590000001,0.639425997,0.59650255,0.712023132,0.5879798829999999,0.5447629420000001,0.700520075,0.631344417,0.604682272,0.688017805,0.42798628299999997
56,0.442900774,0.552069433,0.560293438,0.680571377,0.403170198,0.466224955,0.729764456,0.63948798,0.596517189,0.711905346,0.588062426,0.544868115,0.7005674390000001,0.631581802,0.6048122770000001,0.688325587,0.42825776
57,0.44290853700000005,0.5521670089999999,0.560247625,0.680695732,0.403262729,0.466278831,0.729930678,0.639497512,0.596665593,0.711921803,0.5881242760000001,0.544985487,0.700751173,0.631856971,0.604983292,0.68856515,0.428558115
58,0.44292547,0.5522240820000001,0.560213701,0.680809698,0.403393596,0.46627314799999997,0.730032366,0.639513095,0.596750013,0.711912412,0.588168342,0.545150012,0.700938863,0.63207054,0.6051770439999999,0.68881031,0.428807867
59,0.442938262,0.552207727,0.5601471960000001,0.6809224140000001,0.40354229799999997,0.466189022,0.73004814,0.63955752,0.596714961,0.711815904,0.588202211,0.54532911,0.701051158,0.632188273,0.6053511420000001,0.6890861090000001,0.428995752
60,0.44294483799999995,0.552229791,0.5600588910000001,0.680994177,0.403759164,0.466088291,0.73013986,0.639590027,0.596735599,0.711736785,0.58823144,0.545361855,0.701089242,0.632255519,0.605410894,0.6893311990000001,0.42922197100000004
61,0.44296781799999996,0.552248675,0.559952417,0.681098702,0.403844443,0.466068625,0.7301952840000001,0.639589613,0.596746114,0.711603215,0.588266583,0.545438422,0.701141325,0.632400529,0.605494435,0.6895682390000001,0.42942902899999996
62,0.44295312600000003,0.5522471870000001,0.559863829,0.681223272,0.40383867,0.46605993,0.730220862,0.639576887,0.596707284,0.7114222490000001,0.58830381,0.545563971,0.7012295559999999,0.632591551,0.605619713,0.68979087,0.429600831
63,0.44289159,0.552217042,0.559846053,0.681309576,0.40391562799999997,0.465898483,0.7302799870000001,0.639596769,0.596588024,0.71124158,0.5883291039999999,0.54564755,0.7013368440000001,0.632704239,0.6057415979999999,0.689979447,0.429740461
64,0.44279849299999996,0.552209736,0.559822279,0.68139757,0.404058152,0.465820031,0.730291435,0.639576791,0.596500555,0.7110935559999999,0.588269171,0.545681265,0.7013364320000001,0.632796523,0.605821861,0.690143645,0.42990189700000003
65,0.442696123,0.552204272,0.559782369,0.681489991,0.404215537,0.465820687,0.730295947,0.6395561270000001,0.596470659,0.710958324,0.588213234,0.545732302,0.7012955890000001,0.632885125,0.605910182,0.6902955759999999,0.430074767
66,0.44263886700000005,0.552176497,0.559733287,0.681584403,0.404332043,0.46583211399999996,0.730346132,0.639582282,0.596486255,0.710812153,0.588256944,0.54586013,0.7013087709999999,0.6329747520000001,0.6060548060000001,0.690450317,0.430234888
67,0.442655047,0.552180523,0.559681187,0.681694776,0.40439728799999997,0.465757076,0.730398777,0.639607622,0.596450532,0.710689041,0.58830932,0.545975434,0.7013295079999999,0.633041056,0.606170471,0.690639824,0.43038504
68,0.442596185,0.552221015,0.559642579,0.6818197429999999,0.40446581,0.465675529,0.730460835,0.6395926679999999,0.596455671,0.710598394,0.5883408529999999,0.546056689,0.701403627,0.633127377,0.606274066,0.6908187259999999,0.430501659
69,0.442553979,0.552277633,0.559613472,0.681949464,0.404554681,0.465642041,0.730530163,0.6395396320000001,0.596529776,0.710527173,0.58835588,0.546109712,0.7015218990000001,0.633253622,0.606383309,0.690965765,0.430586805
70,0.44257233799999995,0.552283333,0.55953641,0.682057848,0.404575619,0.465645154,0.730578055,0.63954007,0.5965384579999999,0.7104210129999999,0.588431488,0.546185114,0.7015367109999999,0.633389953,0.606503951,0.691124504,0.430703999
71,0.442561165,0.552274535,0.559501066,0.6821434340000001,0.404668152,0.46557771299999995,0.73059762,0.6395347929999999,0.596481558,0.710289045,0.588446055,0.546253722,0.701540209,0.63347321,0.60659492,0.6912449690000001,0.430795074
72,0.442517704,0.5522492729999999,0.55949888,0.682218265,0.40483085399999996,0.465452715,0.7305910170000001,0.639514328,0.596394305,0.710139973,0.588400942,0.546311284,0.701537625,0.633506804,0.606661466,0.69134659,0.43085078299999996
73,0.442444176,0.552171211,0.55943613,0.682308331,0.404945902,0.465387877,0.730568062,0.639508579,0.596351693,0.7099835,0.5884015229999999,0.546373882,0.701460709,0.6335533760000001,0.606748914,0.6915120770000001,0.430899947
74,0.442347841,0.552180619,0.559409778,0.682408839,0.404985121,0.465347471,0.730568278,0.639480505,0.596286863,0.709863237,0.5884165029999999,0.546404772,0.701462083,0.633575694,0.606871681,0.691646085,0.43097785200000005
75,0.44230026100000003,0.55221497,0.559393163,0.6825138559999999,0.405011729,0.46529788200000005,0.73057967,0.639446275,0.596195766,0.7097088509999999,0.588417227,0.546423016,0.7014849,0.6336104929999999,0.6069674429999999,0.69175924,0.43105722700000004
76,0.44225643299999995,0.552159365,0.559332764,0.6826146009999999,0.40511782799999996,0.465206966,0.730575601,0.639436566,0.596098948,0.70943903,0.58837902,0.546463095,0.701415804,0.6337091429999999,0.606969585,0.691893251,0.43109586
77,0.442144376,0.552137168,0.559335967,0.682691988,0.405270195,0.46509701,0.730576465,0.639428505,0.59603948,0.709281574,0.5883479070000001,0.546491995,0.701354287,0.6338080460000001,0.607083329,0.6920305170000001,0.431157181
78,0.442059452,0.552155351,0.5593532379999999,0.682791299,0.40539242799999997,0.46504889299999996,0.7306418570000001,0.639429482,0.59604174,0.7092506829999999,0.588371771,0.546558057,0.7013693740000001,0.63390609,0.607248064,0.692154677,0.431251385
79,0.442057916,0.552214299,0.559329352,0.6829421940000001,0.40545172700000004,0.465110312,0.7308037409999999,0.639450365,0.596136366,0.7093194709999999,0.588481048,0.546694005,0.701487289,0.634028055,0.607402787,0.692277013,0.431374573
80,0.44215779200000005,0.552358526,0.559264188,0.6831058259999999,0.405594037,0.465203685,0.7309975259999999,0.639500291,0.596405915,0.709449443,0.588652646,0.546841,0.701608765,0.634274642,0.607635869,0.692520351,0.431512337
81,0.442280981,0.552521341,0.559207425,0.68324434,0.40568489799999996,0.46531037299999994,0.731230365,0.639575758,0.5967239520000001,0.7096685490000001,0.588918767,0.5470916610000001,0.701826752,0.634463309,0.607891973,0.692707037,0.43166600200000005
82,0.44246281,0.552629391,0.559166909,0.683333588,0.40570143,0.46536884799999995,0.731421615,0.639640996,0.596913139,0.709828218,0.589171841,0.5473533070000001,0.70206548,0.634531953,0.608087438,0.6927890729999999,0.43178798700000004
83,0.44262551299999997,0.552595058,0.5590927689999999,0.683363223,0.40576462399999996,0.465254055,0.7313723870000001,0.63961948,0.596707902,0.7095280279999999,0.589118724,0.547286223,0.702031253,0.6345767,0.6080975160000001,0.69288214,0.431766283
84,0.442543818,0.552528923,0.559032886,0.6833875,0.40582162200000005,0.46507692700000003,0.731237527,0.6395497929999999,0.596460171,0.709162988,0.588978721,0.5471660420000001,0.701892128,0.634525847,0.60806878,0.6930127140000001,0.43168150200000005
85,0.442348743,0.55246831,0.5589966,0.683426468,0.405899049,0.464921755,0.731128019,0.6394597870000001,0.5962826520000001,0.7088817690000001,0.588855076,0.547093387,0.701750691,0.634443925,0.608068669,0.69314839,0.431599426
86,0.442144631,0.552423436,0.558978686,0.683483886,0.40604423700000003,0.464866281,0.7311419490000001,0.639378848,0.596196077,0.708746867,0.588813476,0.5471069120000001,0.701693562,0.634451336,0.608133358,0.693222791,0.43158587200000004
87,0.44203829899999997,0.552374171,0.5589487670000001,0.6835386940000001,0.40607268700000004,0.464757385,0.731106301,0.639317208,0.596056045,0.708600181,0.588748912,0.547103447,0.701581065,0.634466957,0.6081786060000001,0.693284951,0.431602812
88,0.44196457,0.552368082,0.558907046,0.6835996120000001,0.406089504,0.464668022,0.731070222,0.639290326,0.595990891,0.7084814779999999,0.588721119,0.547113617,0.701535682,0.63451587,0.608253331,0.693386042,0.43162069700000005
89,0.44193991,0.552443031,0.5588616470000001,0.6836762209999999,0.406210215,0.46468167200000005,0.731108766,0.639301385,0.5961158529999999,0.7084479579999999,0.58880205,0.547181272,0.701657903,0.634622366,0.608401565,0.693545863,0.43162801799999995
90,0.441979574,0.552544359,0.558827393,0.683752604,0.406289146,0.46471507100000004,0.7312040809999999,0.639309845,0.5962289510000001,0.708462897,0.588985862,0.547284189,0.7016923279999999,0.634719312,0.608514499,0.693627144,0.431707458
