,CI_13_7_S1,CI_13_7_S3,CI_13_7_SB3,CI_13_7_SB5,CI_14_7_S1,CI_15_7_S1,CI_15_7_S4,CI_15_7_SB5,CI_21_7_S2,CI_21_7_S4,CI_21_7_SB3,CI_22_7_S2,CI_22_7_S4,CI_23_7_SB1,CI_23_7_SB2,CI_23_7_S4,CI_25_7_S3
0,0.4614464303,0.5152205907,0.7736323087,0.8977588,0.4048255139,0.42411215729999996,0.7518011579,0.6801152943000001,0.5740554059,0.7610718745999999,0.7143448242,0.5474689474000001,0.811997324,0.6218959972,0.6416606537,0.7056882497,0.5073349664
1,0.4608059711,0.5149734283,0.7729408391,0.8977138066,0.4043998011,0.42374907100000003,0.7514762608,0.6792975709,0.5734878698,0.7600713169,0.7137329419,0.547345626,0.8112727146,0.6212591433,0.6410518413,0.7049804392,0.5070483850999999
2,0.4602622752,0.5145497102000001,0.7722715617,0.8977213659000001,0.4042411683,0.4234921606,0.7512825870000001,0.6785372803,0.5730233786,0.7592152659,0.7132784656000001,0.5471622163000001,0.8105677381,0.6208339672,0.6404829142,0.7042881713,0.5068273769
3,0.4598184778,0.5141545461,0.7715273551999999,0.8977141640999999,0.40429614049999996,0.4232708926,0.7511511826999999,0.6778027619,0.5727086868,0.7584013537000001,0.7128918371999999,0.5469614297,0.8098644195,0.6204735943,0.6398852620000001,0.7035806225,0.5066275649
4,0.4594467532,0.5141145344,0.7706706129,0.8976018516,0.40430469420000004,0.4229363858,0.7509190963,0.6770758645999999,0.5724949942,0.7574674109999999,0.7123861204,0.5468044862,0.8091813148999999,0.6199534259,0.6391805944,0.7028590749,0.5063704206
5,0.4589593209,0.513966823,0.7699687417000001,0.8975032304,0.40420801450000005,0.4225247252,0.7505194681,0.6762796052,0.5722244747,0.7566726418999999,0.7119543926999999,0.5465340459,0.8084276371,0.6195374718,0.6384701491,0.7021820879,0.5060296225
6,0.45844691979999996,0.5137114722,0.7693303702,0.8973897423999999,0.4041957548,0.42209649880000005,0.7500412124,0.6754504373000001,0.571950901,0.7558553398000001,0.7115730104000001,0.5462250250999999,0.8076447164,0.6191283935,0.6377874337,0.7013717009,0.505731112
7,0.457954617,0.5133628097999999,0.7686289423999999,0.8972681995,0.4043223771,0.4216923671,0.7495907797,0.6746178088,0.5716761095,0.7549021294,0.7111811472,0.5459541743999999,0.8068760878,0.6186535888,0.6371606507,0.700411824,0.5055278800999999
8,0.45731546219999997,0.512779691,0.7677663984,0.8973092138,0.40420363049999997,0.4212664439,0.7492282633,0.6737870206000001,0.5711679505,0.7539794645000001,0.7106850459999999,0.5457509408,0.8061612901,0.6182501150999999,0.6366831174,0.6998448290000001,0.5052372160999999
9,0.45668675670000003,0.5121840985,0.7669794156,0.8973340317,0.40394195299999996,0.4208441565,0.7488791064,0.6729204066,0.5707144751,0.753089094,0.7102598565,0.5455168532,0.805448637,0.6177801319,0.6361514618,0.6991986079000001,0.5050297931000001
10,0.45608773729999996,0.5117151542,0.7663021594,0.8973079979999999,0.4036477051,0.42045801780000003,0.7485476178,0.6720751390999999,0.5703802197,0.7522137559000001,0.7099423622,0.5452613342,0.8047026562999999,0.6171933692,0.635550475,0.6983969970999999,0.5048825861999999
11,0.4554097134,0.5114458364,0.76558401,0.8973343658,0.4034541193,0.42017762490000005,0.7483410398999999,0.6714130828,0.5700297513,0.7513199218000001,0.7096441317000001,0.5451006708,0.8039041588,0.6165172794,0.6350462442,0.6977353244,0.5045886202000001
12,0.45482034600000004,0.5110903757999999,0.7647567251999999,0.8972953059000001,0.40332422770000004,0.4199808881,0.7482311223,0.6707386865999999,0.5694705097,0.7504338691,0.7093072048000001,0.5449706916,0.8031450037000001,0.6160068718,0.634559683,0.6971525539,0.5042550253
13,0.4542710614,0.5106742213000001,0.7639707248000001,0.8972311267,0.4032210579,0.419822825,0.7481509782,0.6700280786,0.5689440245,0.7495582555,0.7089556564,0.5448135057,0.8023925415000001,0.6155649408,0.6340715602,0.696595359,0.5039423789999999
14,0.4536794815,0.5103184034,0.7633920004000001,0.8972147813,0.40311026689999996,0.41964659270000004,0.7480113675,0.6693137471,0.5687513661,0.7486857401000001,0.7086134043000001,0.5445852321,0.8015869442,0.6150106689,0.6335544446,0.6959859421,0.5036833398
15,0.453281847,0.5100798913,0.7627600363,0.8971659027,0.40302134840000003,0.4194456155,0.747748483,0.6686545127,0.5685714205,0.7478087367,0.708061462,0.5443363757999999,0.8008341507,0.6144904767,0.6328325047,0.6951211951999999,0.5034066228
16,0.45292249450000005,0.5098627399,0.7621207734000001,0.8971435496,0.40299196369999996,0.41919279810000004,0.7474532818999999,0.6679935732,0.5683249477000001,0.7470172415999999,0.7075182265000001,0.5441168939,0.7999897131999999,0.6140269903,0.6320512568,0.6943179537,0.5030836565
17,0.4524972019,0.509613865,0.7615105531999999,0.8971692498999999,0.40301326590000003,0.41888644840000006,0.7472088402,0.6672961249,0.5680029769,0.7463361312000001,0.7071075265000001,0.5439488393999999,0.7990088654999999,0.6136065052,0.6313383823,0.6937302157999999,0.5027125925
18,0.45212048950000006,0.5094194479,0.7608355247,0.8971279401000001,0.4029438151,0.4186258578,0.7469274918000001,0.6665894499,0.5676731214999999,0.7455993356999999,0.7066036001,0.5438039815,0.7981447059000001,0.613144869,0.6307141115,0.6929685713,0.5023300949
19,0.45173651340000004,0.5093468320000001,0.7602320456999999,0.8971164693000001,0.4029263596,0.41840165869999996,0.7466583164,0.6659603874000001,0.5674378111999999,0.7448439255,0.7060897156,0.5435713582,0.7972860793000001,0.6126826516,0.6300513214,0.692234157,0.5019858977
20,0.4513348344,0.5093043951,0.7596595231000001,0.8971475626000001,0.4029763643,0.4181839935,0.7464189761,0.6653522429,0.5672979891,0.7440645309999999,0.7056377407,0.5432554293,0.7963814162999999,0.6122398941,0.6293175919,0.6915833390999999,0.5016726721
21,0.4509515261,0.5090077806000001,0.7588912959999999,0.8971522561,0.4029858483,0.4179118786,0.7461640288,0.6645526835,0.5671548814999999,0.7432194601000001,0.7053297849,0.542982782,0.7954315279,0.611826441,0.6285702282,0.6909520575,0.5013260675
22,0.45054277670000004,0.5085892618,0.7582470848,0.8971294693,0.40291226280000003,0.4176307672,0.7459366121,0.6637793632,0.5668820265,0.7424179743000001,0.7050940740999999,0.5427088471,0.7944924251000001,0.6113668797,0.6279412315,0.6901873782,0.5009344317000001
23,0.4500746254,0.5081773592000001,0.7576352483,0.8971196715,0.40281040960000003,0.4173492557,0.7457349493000001,0.6630303695,0.5664550467,0.7415939795000001,0.7048577242,0.5424411091,0.793503112,0.6108485134,0.6274142615,0.6893280854,0.5005682992
24,0.4495245665,0.5078548636,0.7568544179000001,0.8971683798000001,0.40275102259999995,0.41705974049999994,0.7455334012999999,0.6622490793,0.5659229572,0.7406558588,0.7045686559000001,0.5422043224,0.7923949476000001,0.6102889967,0.6269153424,0.6885041832,0.5003053840999999
25,0.44890759700000005,0.5071917877000001,0.7561460148,0.8971672391,0.40249881590000003,0.41679637350000004,0.7453165175,0.6615751135,0.565451288,0.7398689175,0.7044082670999999,0.5420171202,0.7913875512999999,0.6097037772,0.6264695261,0.6878287670000001,0.4999423932
26,0.44830697210000003,0.5065390884000001,0.7554784534000001,0.8972066073,0.4022685505,0.4165462828,0.7451121033,0.6609220365,0.5649886274,0.7391373529999999,0.7042585306,0.5418979947,0.7904631020999999,0.6091438497,0.6260082178,0.6871879643000001,0.4995835519
27,0.447790819,0.5062097097,0.7548137681999999,0.8973464455,0.40220844780000004,0.4162919814,0.7449461081000001,0.6602519463000001,0.5645010659,0.7383970948,0.7040143315,0.5418539479,0.7895903695,0.6086376689,0.625478378,0.6865228937000001,0.49931458219999997
28,0.44736695,0.5062131958,0.7541961545999999,0.8975093709,0.4021213732,0.41606565219999997,0.74477053,0.6597665985,0.5640799188000001,0.7378389229000001,0.7037127740000001,0.5418951267000001,0.7888093124,0.6081342977,0.6248903438000001,0.6860487822,0.4990782103
29,0.4470611064,0.5063140237,0.7536513531,0.8975949275,0.4020842964,0.41583939200000003,0.7446163920000001,0.6592753923,0.5638032755,0.7371958211,0.7033478755,0.5418197698,0.7880578772,0.6077375785,0.624269074,0.6854843162,0.4987736963
30,0.44682753189999996,0.506357685,0.7531535576999999,0.8975992548,0.40214875520000004,0.4156105875,0.7444823277,0.6586983317,0.5636554728000001,0.7364441782,0.7029640622,0.541589894,0.7872999302,0.6074519427,0.6236612925,0.6848046126,0.4984300902
31,0.4465403442,0.5062529084,0.7526200443000001,0.8976232594,0.4023611624,0.41546059999999996,0.7442802198,0.658062874,0.563523755,0.7358277462,0.7026669696,0.5413423097,0.7865215068000001,0.6071787732,0.6231432668,0.6842634748,0.49822383670000003
32,0.44616748590000005,0.5059327782,0.7520474459000001,0.8977124276999999,0.40238731710000003,0.4152546052,0.7440609968999999,0.6574085233,0.5632306618999999,0.7351642032,0.7024004334,0.5410105706,0.7858326361,0.6069366064,0.6227683234,0.6836072292,0.4980915876
33,0.4457149824,0.5054121599,0.7514596799,0.8978445528,0.40222284700000005,0.41498730939999995,0.7438564661,0.6567741611,0.5628488499000001,0.7345191686,0.7022095840000001,0.5407248372,0.7851808305,0.6066681074,0.622477093,0.6829983211,0.4980101938
34,0.44522609479999997,0.5047892214999999,0.7508972973,0.8979632256,0.4020098864,0.41476213729999994,0.7436872068000001,0.6561935309,0.5625492622,0.7340241893,0.7021777687,0.5406710018,0.7844551079000001,0.6063064259000001,0.6221798184,0.6827103385,0.4979542489
35,0.4447744181,0.5043201716,0.7502768393000001,0.8980725847,0.40180714380000004,0.4145767821,0.7435103184999999,0.6555461015999999,0.5621973717000001,0.7333915437999999,0.7023281343000001,0.5406660802000001,0.7836205179000001,0.6059705276,0.6220095801,0.6822626976,0.4978236796
36,0.4443348227,0.5038273836,0.7497387297,0.8982134223,0.4015796021,0.4144097443,0.7433542427,0.6549568932000001,0.5617210147,0.7327113375,0.7025323140999999,0.5407252029999999,0.7828333138,0.605556712,0.6218925576,0.6818814342,0.49767388119999995
37,0.44387386409999996,0.5032688692,0.7493409890999999,0.8983776782999999,0.4013519994,0.4142317886,0.7432698245,0.6545092028,0.561174135,0.7321060767,0.7026258731,0.5408693235,0.7821908348000001,0.6050535352,0.6217154753999999,0.6817036304,0.49754613729999997
38,0.4433511713,0.5031228017,0.7488024727,0.8983934246999999,0.4013592046,0.414056417,0.743248406,0.6540676323,0.5609005115,0.7316137761,0.7023991331,0.5411147608,0.7815418058,0.6047691565,0.6213277615999999,0.6813206626,0.4973587887
39,0.44297508939999997,0.5031460761,0.748435065,0.8984498286,0.4014723597,0.4138812389,0.7432363978000001,0.6536668304,0.5607787907999999,0.7311118306000001,0.7021372761,0.5411141502000001,0.7808898343999999,0.6045522899,0.620911868,0.6809999438,0.4971849802
40,0.44277124939999996,0.5031855454,0.7481948353,0.8985977445000001,0.4016027689,0.41369420030000004,0.7431634585,0.6533149567000001,0.5606835946000001,0.7305773559000001,0.7019551321999999,0.5408881182999999,0.7802539883,0.6043397240999999,0.6205372542,0.6807640189,0.49705219590000005
41,0.4426148826,0.5031531414,0.7476669526,0.8987514108,0.4016836889,0.41344696350000004,0.7429222185,0.6530290911,0.5604747991,0.7301232456,0.7018242853,0.540848316,0.7797131426,0.6041666423,0.6201863478,0.6803964186,0.49695429409999997
42,0.4423400228,0.5030527639,0.7471902628,0.8988544545999999,0.4018095711,0.41319419090000004,0.7426171233,0.6526188307999999,0.5602381752000001,0.7296057455,0.7016000061,0.5407773215,0.7792133904,0.6040237509,0.6199292432,0.6800897773000001,0.4968748867
43,0.4420168125,0.5028341301,0.7468039759,0.8989615303,0.4019359823,0.41296771109999997,0.7423508566,0.6520904518999999,0.5600580264,0.7290742965000001,0.7014158187,0.5405701667,0.7787797,0.6039090201,0.6197314385,0.6797686386,0.4968843572
44,0.44178477159999996,0.5024333368,0.7464249223,0.8991676479,0.4019648027,0.41276261350000004,0.7422216214,0.6515364173,0.5600048443,0.7286377764,0.7014994977,0.5401910214,0.7784419095999999,0.6038104163,0.6195344615,0.6793030724,0.49706069020000004
45,0.4413495468,0.5017826833,0.7459140835,0.8994163951,0.4018624339,0.41259405619999995,0.7421770051000001,0.6510365912,0.5599708169,0.7282371412,0.7017592483,0.5399958585,0.7780282944,0.6036303895,0.6195254404,0.6791357199,0.4972006531
46,0.4408209869,0.5011064682,0.7453630064,0.8995774671,0.4016119839,0.41243769280000003,0.7421398631,0.6506424705,0.5597307532,0.7278050598,0.7020672308,0.5400220202,0.7776386356999999,0.6033478805,0.6196524534000001,0.6790678001,0.49722784299999995
47,0.4403303752,0.5005912821,0.7448872828,0.899612544,0.4012911776,0.4122579815,0.7420201208,0.6503336425999999,0.5592388598,0.7273146145999999,0.7022801973,0.5401884524,0.7773395174,0.60302096,0.6197597415999999,0.6789098522,0.4971501979
48,0.43984563979999997,0.5002345079,0.7445611077,0.8997540239,0.4011805867,0.41211857979999994,0.7418759226,0.6499179324000001,0.5589054148,0.7268186770999999,0.70222057,0.5403010117,0.7769673923999999,0.6028799609000001,0.6195227713,0.6788126334000001,0.4971213221
49,0.4394646611,0.5000737034,0.7442019283,0.8999262091,0.4011877711,0.41199900920000004,0.7417008347,0.6495396743,0.5587763899,0.7264365046,0.7021742629000001,0.5403471859000001,0.7766527570999999,0.6026364256,0.6192160915,0.6785978769,0.4970849163
50,0.43919837359999997,0.5000984439,0.7437744581999999,0.9000669567,0.4012258311,0.41185682960000003,0.7414858808,0.6492289018,0.5587612056,0.7261001479000001,0.7021492851000001,0.5403293888,0.7764020265,0.6022911008,0.6189251113,0.6782846456999999,0.4969985381
51,0.4390096445,0.5002951529,0.7434006278,0.9001029579000001,0.40120196119999996,0.4116410318,0.7412602505,0.6489334455,0.5586429328,0.7255578779999999,0.7018675968000001,0.5402501108,0.7761046281999999,0.6021449771,0.6185548043,0.678105135,0.49680983549999996
52,0.43886143689999996,0.5004109037,0.7430902603,0.900203348,0.40131308509999997,0.41143274,0.7411248368000001,0.6486042724000001,0.5586067159,0.7250686685,0.7014527776999999,0.5401198536,0.7759411079999999,0.6021074234,0.6182376258,0.6778773802,0.4967552153
53,0.4386864673,0.5003847463000001,0.7427813454000001,0.9003210867,0.4014842374,0.41127828369999997,0.7411030928,0.64823482,0.5586383052,0.7246380433,0.7010678844,0.5399396185,0.7758743434,0.6020727923,0.6179575679,0.6776346357999999,0.4967943518
54,0.4384132247,0.5002373534000001,0.7423841873999999,0.9003420215000001,0.4015459109,0.41114899899999996,0.7410706020000001,0.6478350915,0.5586577965,0.7241865028,0.7008878679,0.5397154952000001,0.775789831,0.6019310832,0.6176547841,0.6774737066,0.49679221729999995
55,0.4381545975,0.5000400843,0.7420127215000001,0.9004514748000001,0.4015513661,0.41100572,0.7410426822,0.6474351343,0.5586630220000001,0.7237796701000001,0.7007444429,0.5396307409000001,0.7756902545000001,0.601899289,0.6174984015,0.6772715411,0.4968675749
56,0.437865419,0.4998320659,0.7416422769,0.9006120743000001,0.4015438746,0.41085106409999994,0.7409852536,0.6470396451,0.5586454148,0.7234171764,0.7006772397,0.5396237049,0.7755895626,0.6018832638,0.6174072879,0.6770795597,0.49698209340000005
57,0.43751189329999995,0.499627683,0.741247742,0.9007651738,0.40156154990000004,0.4107259609,0.7408241668000001,0.6466513236,0.5586068829999999,0.7230699936,0.7007243295000001,0.5396052201,0.7754931071,0.6017760593,0.6172935979,0.6769393618999999,0.49707647509999997
58,0.4372257558,0.4993657664,0.7409071534,0.9009536655,0.4016262278,0.41060293159999994,0.7406642762000001,0.6462889463,0.5585943171,0.7226476731999999,0.7007818322,0.5395776548,0.7753482259000001,0.6016549337,0.6172497469,0.6767097318,0.4971176356
59,0.436940896,0.4991519825,0.7405805713,0.9011079352,0.4016328218,0.4104607969,0.7405679505,0.6459447159,0.5585295404999999,0.7221964769,0.700823726,0.5396048746000001,0.7751892424,0.6015611753,0.6172102509,0.6765343179000001,0.49716890560000004
60,0.4366423705,0.499010701,0.7402511843,0.9012091248,0.4015787739,0.4102854728,0.7405734851000001,0.6456104259000001,0.5583973201,0.7217564272,0.7008460384,0.5396862843,0.7750414284,0.6015021482999999,0.6171291412,0.6764378064,0.49725829920000003
61,0.436417744,0.4988280458,0.7399497351000001,0.9013164169,0.4016414527,0.4101017882,0.7406487412999999,0.6452739472,0.5582831181,0.7213474731,0.7008741859000001,0.5397045632,0.7749153244,0.6014358974,0.6169855956,0.6762232883,0.4973607957
62,0.436175621,0.4986636316,0.7396246027,0.9014850084999999,0.4017020494,0.4100131722,0.7407183046,0.6449612572,0.5582125796,0.7209663346999999,0.7008862935,0.5397768124,0.7747704552,0.6013717001,0.616873146,0.6760682691,0.49743371270000003
63,0.4359020845,0.4985414309,0.7392826974,0.9016754518000001,0.40175522700000005,0.41006371560000004,0.7407166805,0.6446641795,0.5581273159000001,0.7206064579000001,0.7008583398999999,0.5398886636,0.7746100415,0.6013106134,0.6167586769,0.6759339365000001,0.49747537869999997
64,0.43562481340000003,0.49846927770000005,0.738965199,0.9017914291,0.4018501315,0.41008358920000004,0.7406191154999999,0.6443553497,0.5579199267,0.7202574976,0.7007648865999999,0.5399546147,0.7744628554,0.6012506143999999,0.6165403474,0.6756713377,0.49750955700000005
65,0.4353852174,0.4983875961,0.7387118651000001,0.9019727982,0.4019072214,0.4100107682,0.7404926982,0.6440152042,0.5578511609000001,0.7198828539,0.7006895461,0.5399590357,0.7743470323999999,0.6011596072,0.616384583,0.675544983,0.49755891869999996
66,0.4351531126,0.4982806404,0.7384872428,0.9021561739,0.4019684664,0.4098358425,0.7403923765,0.6436595346,0.5578607654,0.7195367995999999,0.7006204622,0.5399416942,0.7742656740999999,0.6010715527,0.6162751681,0.6754435307,0.497633616
67,0.4348934578,0.4981482522,0.7382437165000001,0.9022677190999999,0.40207925920000004,0.4096100691,0.7403661442,0.6433097173,0.5578267173,0.7192613514,0.7005398773999999,0.5399524298,0.7742063732,0.6010227002,0.6161622899,0.6752273595999999,0.4977310204
68,0.43465590789999997,0.4979977345,0.7379976651000001,0.9024539198999999,0.40213165520000005,0.40947529,0.7403195461,0.6429600875,0.5577496224,0.7188988023999999,0.7005341745999999,0.5400039165,0.7740963198,0.6009695648,0.6160777108,0.6751400812,0.4978060817
69,0.4344267875,0.4978631338,0.7377112312999999,0.9026657703000001,0.4021743644,0.4094049493,0.7402238536,0.6426446229,0.5576619697999999,0.7185669093000001,0.7005794070999999,0.5400517392999999,0.77402429,0.6009047966,0.6159715771000001,0.6750279472,0.4978704567
70,0.43421013159999994,0.4977564025,0.7373794887999999,0.9028538225,0.40223907840000006,0.4092739158,0.7400848426000001,0.6423694168,0.5575824538,0.7183190097,0.700651114,0.5400802698,0.7740149959,0.6008293607,0.6158315064,0.6748212012,0.4979345622
71,0.4340724918,0.4976328439,0.7370674796,0.9029911317,0.40228837990000005,0.4091941578,0.7399325765000001,0.6420774428,0.5575000067,0.7180342777,0.7007622058,0.540151849,0.7739226920000001,0.6007517481,0.6157467112,0.6747035143000001,0.4979935758
72,0.43393898950000004,0.4975680762,0.7368441683,0.90313489,0.4023651978,0.409135352,0.7397804796999999,0.6418067971,0.5573626562,0.7176992792,0.7007777886,0.5402051249,0.7738223497,0.6006971966,0.6156345115999999,0.6745818528,0.49805618840000004
73,0.4337798485,0.4975583937,0.7366845656000001,0.9033014722,0.4024733411,0.4090434518,0.7396437231,0.6415595076,0.5572149635,0.7173426615,0.7006964058,0.5402191163000001,0.7737563405,0.6006659925,0.6154822915,0.6744533964,0.4981107525
74,0.4335976228,0.4975320185,0.7364741152,0.9034768651999999,0.40258470259999996,0.4089371261,0.7395686765,0.6413047534,0.5571942386,0.7170342209999999,0.7006323331000001,0.5402033155,0.7737493386,0.6006359925,0.6153323865,0.6743895998,0.498125711
75,0.4334259412,0.4974568556,0.7362499217,0.9035942631,0.4026894861,0.4088276349,0.7395697626000001,0.6411150906,0.5571372912,0.7167816201,0.7006141604999999,0.5401931825999999,0.773714762,0.6006112968999999,0.6152292996000001,0.6743073467,0.4981466046
76,0.43328556490000003,0.4974308775,0.7360152222,0.9037071171,0.4027868124,0.4087166255,0.7396077534000001,0.6409416082,0.5570436187,0.7165411922,0.7006087678,0.5401995911999999,0.7736630926000001,0.6005839186999999,0.6151508165999999,0.6742041174,0.498196263
77,0.4331858229,0.497566785,0.7357749073000001,0.9039002946,0.4028789149,0.40857766009999996,0.7395059421,0.6406984816,0.5569692534,0.7162599801,0.7005686052,0.5402137417,0.7736405976999999,0.6005501793,0.6150552754,0.6740998765,0.4982876819
78,0.4330722403,0.49757885350000003,0.735604521,0.9040942812,0.4029541774,0.4084611568,0.7393752968,0.6403904685,0.5569550168999999,0.7160220973,0.7005951114,0.5401268338,0.7736786988,0.6005781674,0.6149794538000001,0.6739436229000001,0.4984085229
79,0.43290076439999997,0.4974103989,0.7354097409,0.904276595,0.40304768659999995,0.40835839450000005,0.7392775489,0.6400767859000001,0.5569447972,0.7157835994,0.7006736764,0.5400645653,0.7737107381999999,0.6006345043,0.6149391537,0.6738084267,0.49853863119999997
80,0.4326609608,0.4970854072,0.7351276614,0.9044452918000001,0.40315410409999997,0.4081935171,0.7392379497,0.6398122011999999,0.5569047669,0.7155074615000001,0.70078987,0.5401254814,0.7736787381999999,0.6006746304,0.6149375785,0.6737436948000001,0.4986599415
81,0.4324171953,0.49669815429999997,0.7348744841,0.9045981156,0.4031096093,0.4080172952,0.7391658486,0.6395906948,0.556946565,0.7152313868000001,0.7009899156,0.5401948731,0.7736088332,0.6006821246,0.6149476874,0.6736545812000001,0.49878227090000005
