,SN_13_7_S4,SN_14_7_S4,SN_14_7_SB6,SN_14_7_SB8,SN_17_7_SB1,SN_17_7_SB2
41,0.675862876,0.6955990959999999,0.696280296,0.77248139,0.838962894,0.861261615
42,0.675741994,0.695796889,0.6964448670000001,0.77254465,0.838930159,0.86128276
43,0.675705315,0.6960429909999999,0.6965145509999999,0.772678382,0.838908216,0.861344778
44,0.6757749690000001,0.6962425520000001,0.696673155,0.77286907,0.839062158,0.861433569
45,0.6759149729999999,0.6964716009999999,0.6967856659999999,0.7731212390000001,0.839289858,0.861611958
46,0.6760692540000001,0.6967339379999999,0.696773295,0.7733837490000001,0.839437585,0.8618716240000001
47,0.676195781,0.6967923970000001,0.6967969959999999,0.773467398,0.83930676,0.862023533
48,0.676185025,0.696755578,0.696847766,0.773545707,0.8392475909999999,0.862136325
49,0.67605846,0.6967275890000001,0.6969211329999999,0.773663723,0.8392909190000001,0.862222257
50,0.6759580190000001,0.6968250420000001,0.697035072,0.773752688,0.839165547,0.862232585
51,0.675780523,0.696915611,0.697011875,0.773754334,0.83900245,0.862141556
52,0.675585378,0.697019967,0.6969474609999999,0.7737211909999999,0.838873102,0.862050013
53,0.6754846990000001,0.6972009459999999,0.6970287559999999,0.773749702,0.838835477,0.86210001
54,0.675415572,0.6973028029999999,0.69707907,0.7738470279999999,0.83881486,0.862136516
55,0.6753854159999999,0.697403167,0.6971089559999999,0.7739858159999999,0.8388421429999999,0.8621963659999999
56,0.675399547,0.69757297,0.697157103,0.774126348,0.838932619,0.8623209279999999
57,0.67542447,0.6976775959999999,0.6972418859999999,0.7742160840000001,0.83897215,0.862439508
58,0.6754072329999999,0.697824918,0.697338736,0.7743040370000001,0.8389941190000001,0.862550137
59,0.675360071,0.698008837,0.697424862,0.7744120179999999,0.839013346,0.8626488859999999
60,0.6754079590000001,0.6980105440000001,0.697476546,0.774520008,0.8390023129999999,0.862719184
61,0.67541852,0.698065885,0.697535507,0.7745998470000001,0.83899746,0.862793103
62,0.6753691820000001,0.698187308,0.6976059109999999,0.77466837,0.838992464,0.862870677
63,0.675293191,0.6982751970000001,0.697672317,0.7747676370000001,0.8389593320000001,0.8629344870000001
64,0.675253161,0.6983890429999999,0.6977327090000001,0.774832926,0.838960119,0.862974183
65,0.6752436829999999,0.698538243,0.697772532,0.774914604,0.8389667359999999,0.863003897
66,0.675239237,0.6987071340000001,0.697790185,0.775059855,0.838939125,0.8630454329999999
67,0.675206014,0.698806128,0.69787107,0.77515045,0.838889034,0.863126524
68,0.675197941,0.698884518,0.6979464390000001,0.775229487,0.838864582,0.863219348
69,0.6752246340000001,0.698981069,0.697982477,0.775327258,0.838877752,0.863302052
70,0.675183795,0.699100187,0.69804263,0.775421177,0.8388665999999999,0.863379463
71,0.6751367970000001,0.69915049,0.698107355,0.775503422,0.838800313,0.863397883
72,0.675101662,0.699161858,0.698162873,0.77557666,0.8387036859999999,0.863376169
73,0.675063987,0.699272722,0.6981961390000001,0.775654042,0.8386551040000001,0.863398105
74,0.675047396,0.699400128,0.6982427529999999,0.775713715,0.838586908,0.863429978
75,0.6750318959999999,0.699504043,0.6982997870000001,0.77576909,0.83851548,0.863468418
76,0.6749878640000001,0.6995651070000001,0.698352877,0.7758453470000001,0.83848226,0.863515976
77,0.6749469020000001,0.699672365,0.698412485,0.7759566999999999,0.838489169,0.863562775
78,0.674935754,0.6998022209999999,0.698488914,0.7760523990000001,0.83849254,0.8636019090000001
79,0.674972805,0.699924304,0.698590316,0.776109534,0.83848523,0.86364837
80,0.675055795,0.700058132,0.698728125,0.776222574,0.83860898,0.863784494
81,0.675172357,0.700146348,0.698855222,0.7764124790000001,0.838757957,0.863987573
82,0.675267011,0.700194585,0.6989377790000001,0.776613855,0.838833687,0.8641748929999999
83,0.675231096,0.700296606,0.6989542870000001,0.7766540479999999,0.8387399390000001,0.8641878829999999
84,0.6750934740000001,0.700357474,0.698978709,0.776640566,0.838600456,0.864125362
85,0.674948398,0.700383619,0.699023218,0.7766468390000001,0.838472792,0.8640721140000001
86,0.6749221540000001,0.700422028,0.6990715129999999,0.776733824,0.8383931720000001,0.8641117970000001
87,0.674853006,0.700497646,0.699093403,0.776740377,0.838328093,0.8641175759999999
88,0.6747865409999999,0.700614528,0.699129016,0.7767469920000001,0.8383122390000001,0.864119616
89,0.67478599,0.700748835,0.699208807,0.776850176,0.8383676790000001,0.8641757390000001
90,0.6748032420000001,0.7007746770000001,0.6992412020000001,0.776977259,0.8384087720000001,0.86432921
91,0.67476483,0.700780388,0.699256888,0.77705967,0.83839427,0.8644281540000001
92,0.674661352,0.700830834,0.699277292,0.777086479,0.8383232829999999,0.8644132520000001
93,0.674607031,0.7009302959999999,0.6992886429999999,0.777155725,0.838254178,0.864406737
94,0.6745452270000001,0.701042968,0.699307076,0.7771976690000001,0.838213688,0.864435835
95,0.674485613,0.701135705,0.699349716,0.7772233000000001,0.8382134640000001,0.8645023009999999
96,0.6744893759999999,0.70117075,0.699437422,0.777306829,0.838251493,0.86458086
97,0.674498705,0.701220497,0.699503896,0.777425377,0.838286737,0.864653095
98,0.674483733,0.7012835759999999,0.69954719,0.777516357,0.838287508,0.864699812
99,0.674430125,0.7013393040000001,0.6995869809999999,0.777519897,0.838231831,0.8647113590000001
100,0.674385645,0.7014207720000001,0.69961824,0.777535412,0.8381288179999999,0.864741293
101,0.6743338520000001,0.7015021379999999,0.699657913,0.7775730890000001,0.838059565,0.8647658090000001
102,0.674272595,0.7015657270000001,0.6997134429999999,0.7776292890000001,0.838080997,0.8647737959999999
103,0.6742795220000001,0.7016533340000001,0.699747992,0.777695207,0.8381484640000001,0.864829713
104,0.674316219,0.7017257570000001,0.6998138009999999,0.77780502,0.838199371,0.8649584090000001
105,0.674343507,0.7017725159999999,0.699908603,0.777938351,0.8382113309999999,0.8651105029999999
106,0.6743169170000001,0.701828747,0.699942961,0.777985009,0.838223953,0.8651094420000001
107,0.674271286,0.70189056,0.699977553,0.7780341209999999,0.838201964,0.865116497
108,0.674232396,0.701960557,0.700017133,0.7780975790000001,0.838174882,0.8651558970000001
109,0.674224899,0.70204002,0.700041372,0.778152643,0.838206483,0.86518748
110,0.674224116,0.702060135,0.700086135,0.7782661559999999,0.8382272709999999,0.865255248
111,0.674207413,0.7020856870000001,0.700133015,0.778371376,0.8382276679999999,0.86534228
112,0.674161427,0.702181825,0.700158645,0.7783971670000001,0.83821618,0.8654147790000001
113,0.674121193,0.702201137,0.700196472,0.778446821,0.838221105,0.865430457
114,0.6740982640000001,0.7022107670000001,0.700218065,0.7785197079999999,0.838197214,0.865449537
115,0.674091109,0.702260021,0.700219444,0.778606978,0.838147295,0.865515143
116,0.6740649879999999,0.702311989,0.700274348,0.77870585,0.838222013,0.865611848
117,0.6740819929999999,0.702353673,0.7003412109999999,0.778794173,0.838298648,0.865706057
118,0.674129091,0.702378121,0.700389886,0.778873151,0.838336132,0.865781955
119,0.6741099140000001,0.7023847540000001,0.700393875,0.7789708909999999,0.8383720459999999,0.865839702
120,0.6740779729999999,0.7023816070000001,0.700422601,0.779058771,0.8383985509999999,0.865928082
121,0.674057001,0.7024053090000001,0.700459988,0.7791364890000001,0.838421561,0.866039152
122,0.674054264,0.7024917279999999,0.7004560740000001,0.779215193,0.8384470270000001,0.866135674
123,0.673964703,0.7024916520000001,0.7004208209999999,0.779306972,0.838415208,0.8661564559999999
124,0.6738675190000001,0.70249045,0.70039727,0.779383444,0.838395885,0.866175971
125,0.673842901,0.702562452,0.700421409,0.7794271509999999,0.83844157,0.8662620190000001
126,0.673830461,0.702539534,0.7004790809999999,0.7795005509999999,0.8384273459999999,0.866344349
127,0.673820813,0.7025335070000001,0.7005177359999999,0.779559861,0.8384292190000001,0.866427534
128,0.67380989,0.702595098,0.700526697,0.779598088,0.8384727340000001,0.8665076859999999
129,0.673796976,0.702643241,0.700577948,0.779698986,0.838475775,0.86656225
130,0.673800617,0.7027093790000001,0.700630984,0.779740287,0.8384598059999999,0.8665716440000001
131,0.6737940309999999,0.70276969,0.700672124,0.779721728,0.838417643,0.866549262
132,0.673710217,0.702758007,0.7007029020000001,0.779733151,0.838322143,0.8665372370000001
133,0.673671609,0.7027416259999999,0.700669412,0.779760132,0.838272309,0.866534018
134,0.6736725179999999,0.70274736,0.7006298190000001,0.779815213,0.838272833,0.8665313579999999
135,0.673671618,0.70278471,0.700675649,0.7799121990000001,0.83830071,0.86653463
136,0.673750127,0.70281648,0.7007572540000001,0.78002218,0.8384150359999999,0.866714903
137,0.673838945,0.702809378,0.700809682,0.780146957,0.838574803,0.866953913
138,0.673851515,0.7027613890000001,0.700797753,0.78026336,0.838700503,0.867102963
139,0.67370643,0.702757392,0.700779831,0.780248767,0.838642201,0.86706412
140,0.673528811,0.702746603,0.700756545,0.7802175459999999,0.838517052,0.866993502
141,0.673407361,0.702717035,0.7007317740000001,0.780232609,0.83842,0.866986633
142,0.673414075,0.7027196590000001,0.700716317,0.78030002,0.838440484,0.8670804940000001
143,0.673415091,0.702712305,0.700725817,0.780335525,0.8385042890000001,0.867162123
144,0.673364337,0.702690907,0.700730758,0.7803434,0.8385436470000001,0.867193416
145,0.673261483,0.702670695,0.700672773,0.780380851,0.838485312,0.867178372
146,0.6731735520000001,0.702646147,0.700607442,0.780421065,0.838410398,0.8671824840000001
147,0.673110023,0.7026129240000001,0.700562852,0.7804501779999999,0.83834762,0.8671970520000001
148,0.6730600720000001,0.702573503,0.7005526120000001,0.780461293,0.8383111390000001,0.8671979759999999
149,0.6729917990000001,0.702578912,0.700534092,0.780477167,0.838294311,0.867209818
150,0.672931622,0.7025862079999999,0.7005003670000001,0.780530845,0.838321957,0.86725359
151,0.672892816,0.702559829,0.70045898,0.7806298190000001,0.838394555,0.8673367609999999
152,0.672830223,0.702511442,0.700456345,0.780715666,0.838443231,0.86744175
153,0.672772218,0.702476106,0.7003907009999999,0.7807694409999999,0.838450563,0.867505283
154,0.6727154809999999,0.702457146,0.700266726,0.780790205,0.838421747,0.8675241770000001
155,0.672612402,0.702417812,0.7002257409999999,0.780800687,0.838387635,0.8675789509999999
156,0.672510202,0.7023655759999999,0.700213144,0.7807651040000001,0.8383689409999999,0.867542899
157,0.672424151,0.702321328,0.700196442,0.7807359979999999,0.838357812,0.867478365
158,0.672356197,0.702313128,0.700146218,0.7808065609999999,0.8383289829999999,0.867539829
159,0.67229656,0.7022580340000001,0.7001044259999999,0.7808198540000001,0.838283028,0.867595821
160,0.672209882,0.7021897559999999,0.700060989,0.780779418,0.838234823,0.867621855
161,0.672071492,0.702154312,0.70000113,0.78073264,0.838198597,0.867620869
162,0.6719482990000001,0.702098443,0.6999606190000001,0.7807416559999999,0.838158855,0.8676075679999999
163,0.671857277,0.7020412309999999,0.69990961,0.7807689870000001,0.8381350329999999,0.867590072
164,0.6717953040000001,0.701994667,0.69982836,0.78078003,0.838129881,0.867581235
165,0.67172213,0.701939929,0.69973159,0.780763628,0.838086966,0.8676143009999999
166,0.671638987,0.701861493,0.6996548770000001,0.7807723320000001,0.83807171,0.8676439690000001
167,0.671578142,0.701757645,0.6996307629999999,0.780838765,0.83811825,0.8676869840000001
168,0.6716281470000001,0.7016420859999999,0.6997083620000001,0.780985728,0.838234313,0.8678486879999999
169,0.671565904,0.701563446,0.6995932290000001,0.781013677,0.8382778559999999,0.867929133
170,0.6713980620000001,0.7015068240000001,0.699369975,0.7809448920000001,0.8382392959999999,0.867910273
171,0.671229135,0.7014303000000001,0.699279779,0.780897471,0.8381703490000001,0.867855684
172,0.671078822,0.7013872259999999,0.6992216509999999,0.780842499,0.838112463,0.867845437
173,0.6709420939999999,0.7013180370000001,0.6991305309999999,0.78080703,0.8380550040000001,0.867869071
174,0.670805502,0.701176528,0.698973573,0.780808968,0.837980272,0.8678869909999999
175,0.670651117,0.701113012,0.698869097,0.78076632,0.837895783,0.86781491
176,0.670537085,0.7010553620000001,0.698788042,0.7807583509999999,0.8378555529999999,0.867808598
177,0.670488023,0.700944824,0.698707541,0.78081873,0.8379052159999999,0.8679319190000001
178,0.670445621,0.700775191,0.698658287,0.780850267,0.838106861,0.867996523
179,0.670323481,0.700667475,0.6985183620000001,0.780852435,0.838119122,0.868028928
180,0.670128749,0.700624935,0.6982987359999999,0.780822454,0.83792747,0.8680272059999999
181,0.66996637,0.700537605,0.698147815,0.780749762,0.8378375920000001,0.867954523
182,0.669836512,0.7004277990000001,0.6980462759999999,0.7807229459999999,0.837813158,0.867921719
183,0.669730315,0.700281255,0.697989262,0.780736738,0.837848205,0.867945292
184,0.669626851,0.700084919,0.6979613370000001,0.780740167,0.837923078,0.8679938859999999
185,0.669537564,0.700029363,0.697876837,0.780733858,0.8379243959999999,0.8680239040000001
186,0.669433982,0.699976405,0.697729974,0.780704871,0.8378907879999999,0.868018649
187,0.669289997,0.69978145,0.697544993,0.7806523540000001,0.837875197,0.867983527
188,0.66912774,0.69963719,0.6973950170000001,0.780639882,0.837820894,0.86799238
189,0.668974483,0.69950001,0.697277976,0.7806507890000001,0.837737692,0.868020151
190,0.6688533839999999,0.6993458140000001,0.697172117,0.7806675820000001,0.8376811040000001,0.868047783
191,0.6687889229999999,0.699246186,0.6970169620000001,0.780693048,0.837831839,0.868090681
192,0.668706457,0.699105896,0.696890288,0.78067225,0.837947474,0.8681264679999999
193,0.668572162,0.698921751,0.6967917859999999,0.780607472,0.837947071,0.86815969
194,0.668384264,0.69878443,0.696640895,0.780558933,0.8378930790000001,0.868229145
195,0.668194478,0.698631318,0.696494321,0.780515718,0.8378383090000001,0.868216819
196,0.668046111,0.6984651740000001,0.696346225,0.780493124,0.837805853,0.868154505
197,0.667972033,0.698312012,0.6961735920000001,0.7805089340000001,0.837802849,0.868140129
198,0.667850326,0.6981167079999999,0.69607515,0.7804658090000001,0.837843769,0.868143917
199,0.6677009770000001,0.697962153,0.6960124520000001,0.780403753,0.8378512659999999,0.868175507
200,0.667563292,0.6979014090000001,0.6959173909999999,0.780375363,0.837772886,0.868237609
201,0.667410601,0.6976981059999999,0.6957347690000001,0.7803377020000001,0.837770757,0.8682793670000001
202,0.6672564639999999,0.697478953,0.6955139020000001,0.780312832,0.837805901,0.868285992
203,0.667109924,0.697321,0.6953105390000001,0.780304668,0.8378291240000001,0.868262125
204,0.666961605,0.697126866,0.6951904259999999,0.780263919,0.837790646,0.868245878
205,0.666821575,0.696951357,0.6950489609999999,0.780216861,0.837766531,0.86824097
206,0.666692335,0.6968085340000001,0.694873483,0.780182886,0.837770467,0.8682543290000001
207,0.666573428,0.6966801140000001,0.69475268,0.78017934,0.837746723,0.868298115
208,0.666422678,0.696507543,0.694608427,0.7802262409999999,0.837813107,0.8683358059999999
209,0.66625949,0.696305795,0.6944647290000001,0.7802793020000001,0.837943178,0.8683586959999999
210,0.666130605,0.696121503,0.6943798809999999,0.780265173,0.8380337859999999,0.868373727
211,0.666017007,0.695870827,0.694216873,0.7802341159999999,0.837934854,0.8684260840000001
212,0.665889265,0.6956482070000001,0.694003468,0.78019149,0.8377994870000001,0.868429442
213,0.6657212920000001,0.6955337690000001,0.693801124,0.780137205,0.8377995229999999,0.868323982
214,0.665520864,0.695345111,0.693661693,0.7800773409999999,0.837832767,0.8683263990000001
215,0.665302477,0.695121839,0.693491408,0.7800672240000001,0.8378888329999999,0.868401704
216,0.665084129,0.6948980029999999,0.6932524520000001,0.7801192509999999,0.837942961,0.868484589
217,0.664890994,0.694644433,0.6930732479999999,0.7801420290000001,0.837912787,0.8684773509999999
218,0.664708527,0.694424536,0.6928403870000001,0.780131111,0.8378688240000001,0.868450803
219,0.664524061,0.6942353720000001,0.6925680999999999,0.7800956309999999,0.837854597,0.868447135
220,0.664327664,0.694001523,0.692424533,0.780063692,0.837894337,0.86849029
221,0.66413028,0.693774697,0.692281842,0.780060427,0.83798844,0.868535532
222,0.663960708,0.6935552420000001,0.692088743,0.780094009,0.838082753,0.868563117
223,0.663847101,0.693322097,0.6918276529999999,0.7801566040000001,0.838098393,0.8685675279999999
224,0.663680288,0.6931147440000001,0.691643488,0.7801494529999999,0.838051164,0.86860351
225,0.663484295,0.692911655,0.6914966229999999,0.780109983,0.8380374859999999,0.868651553
226,0.663312982,0.692688761,0.691329405,0.780093776,0.838133158,0.868680873
227,0.66318604,0.6924672190000001,0.69122271,0.7800679629999999,0.838188175,0.868698583
228,0.663083612,0.692255885,0.691126419,0.780016478,0.83822907,0.868742743
229,0.66298966,0.692054458,0.69100556,0.7799417820000001,0.838281409,0.86881151
230,0.662913371,0.69184494,0.690877926,0.779886587,0.83834113,0.868789893
231,0.662791978,0.691590776,0.690771472,0.779833598,0.838356586,0.86881528
232,0.662625064,0.691306993,0.690670752,0.7797834640000001,0.838342143,0.868887137
233,0.662482485,0.6910748809999999,0.6905095809999999,0.77975614,0.838390027,0.8688484040000001
234,0.66235913,0.69082651,0.6903089609999999,0.7797573309999999,0.83845559,0.86880628
235,0.662216369,0.6905655509999999,0.6900633279999999,0.7797476240000001,0.83852293,0.8688137690000001
236,0.661995565,0.690321447,0.689756868,0.779668887,0.838580676,0.868899868
237,0.661743693,0.689964666,0.689349654,0.779672375,0.838558228,0.8688923190000001
238,0.661495226,0.689571523,0.6889385440000001,0.7797285890000001,0.838545283,0.868870211
239,0.6612941179999999,0.6892557220000001,0.6886555609999999,0.7797711420000001,0.838658701,0.868956842
240,0.661219427,0.688908273,0.6885104959999999,0.779829181,0.838916958,0.869135157
241,0.6610918,0.6885936159999999,0.68837568,0.77985787,0.839084727,0.869217815
242,0.660821356,0.6883278490000001,0.6881614509999999,0.779822103,0.839064942,0.869137528
243,0.660573116,0.6880126240000001,0.687890825,0.779700026,0.8390998390000001,0.869103792
244,0.660377042,0.687709447,0.6876702259999999,0.779564464,0.8391934809999999,0.869196383
245,0.6602211579999999,0.687408335,0.687511483,0.779461994,0.839293627,0.8693575159999999
246,0.660031448,0.687000153,0.6873045520000001,0.7794184259999999,0.8392509229999999,0.8693349290000001
247,0.65982431,0.686612909,0.6871390559999999,0.7793715790000001,0.8392790290000001,0.8693300009999999
248,0.659609928,0.686273193,0.686997821,0.779303785,0.839389761,0.8693853020000001
249,0.65940474,0.68596346,0.686814535,0.77922122,0.8395009929999999,0.869475978
250,0.659253255,0.685667661,0.6865725009999999,0.779172531,0.83968755,0.869552407
251,0.659175371,0.685288163,0.686347176,0.779191693,0.83991691,0.869690677
252,0.659165376,0.684771529,0.6862026859999999,0.7792840959999999,0.8401324240000001,0.869958935
253,0.659142504,0.684387262,0.6859648740000001,0.779335138,0.840328994,0.8702218909999999
254,0.6590468270000001,0.684002267,0.685734242,0.779386349,0.840462908,0.870430547
255,0.658843228,0.68354751,0.685555458,0.7794467490000001,0.840532229,0.8705415440000001
256,0.658537948,0.6832201509999999,0.6852744820000001,0.779402803,0.840655852,0.870480893
257,0.658128532,0.682860473,0.684991713,0.779307385,0.8406605979999999,0.870301239
258,0.657640197,0.682424403,0.684728682,0.779180428,0.8405311109999999,0.870058373
259,0.657144738,0.68200348,0.6844176759999999,0.779003793,0.840457935,0.869825595
260,0.656606599,0.681592297,0.684052138,0.778843645,0.8402560640000001,0.869632538
261,0.656036237,0.681163893,0.683667425,0.7786854809999999,0.839997578,0.869446597
262,0.655468786,0.68067328,0.6833254559999999,0.778472706,0.8398826509999999,0.8691935609999999
263,0.655082429,0.6802456640000001,0.6830056990000001,0.7783370909999999,0.8396973759999999,0.8689716409999999
264,0.6548147870000001,0.6798318459999999,0.682667967,0.7782484820000001,0.839479635,0.868756697
265,0.654540324,0.6793525979999999,0.6822774840000001,0.7781503209999999,0.8393228070000001,0.868513848
266,0.6542301620000001,0.678877493,0.681897304,0.778133955,0.8392517290000001,0.868341397
267,0.653978999,0.678403888,0.681544687,0.7780830259999999,0.83917504,0.868287549
268,0.653801682,0.67793438,0.681208858,0.777948979,0.839059778,0.868345745
269,0.6534508410000001,0.677521412,0.680804257,0.7779150140000001,0.839050854,0.8683946240000001
270,0.653056804,0.677002764,0.680455978,0.777932851,0.839212332,0.868425983
271,0.652762637,0.676399118,0.680177571,0.777968366,0.8394732009999999,0.868486607
272,0.652796202,0.6760120079999999,0.6798413959999999,0.777993035,0.839554534,0.868727177
273,0.65283111,0.67551174,0.679477917,0.778040154,0.839543257,0.868893977
274,0.652681007,0.6749054409999999,0.6791327909999999,0.778128123,0.83962878,0.869024826
275,0.6522364970000001,0.674375596,0.678863413,0.778269262,0.840074254,0.869319638
276,0.6519618229999999,0.673919652,0.678526341,0.778451752,0.8403976670000001,0.869667647
277,0.6518593770000001,0.6734742459999999,0.6781454440000001,0.778623765,0.840550261,0.8699758479999999
278,0.651799832,0.672969677,0.677790883,0.778735822,0.840633044,0.870186417
279,0.651724705,0.672487591,0.6775214759999999,0.778840882,0.8409183490000001,0.870485005
280,0.651531953,0.6719393440000001,0.677279698,0.778862278,0.8411114009999999,0.870667475
281,0.6511783,0.671310738,0.6770084409999999,0.7787526790000001,0.841027999,0.8705958020000001
282,0.6507666910000001,0.670854345,0.6766937820000001,0.778553528,0.8409381090000001,0.870381271
283,0.650310963,0.670390071,0.676345413,0.77838268,0.840804729,0.8702049540000001
284,0.649823273,0.669854333,0.675975923,0.778261312,0.840643675,0.87008384
285,0.64931395,0.6693239120000001,0.67561001,0.778088935,0.840541447,0.8698161179999999
286,0.6488185710000001,0.668771711,0.675204073,0.7779014540000001,0.84044762,0.8695601890000001
287,0.648350985,0.6681856079999999,0.67477286,0.777731697,0.840328435,0.869367463
288,0.647903965,0.667554355,0.674356163,0.7776122809999999,0.840156219,0.86923996
289,0.647433676,0.667006385,0.673993595,0.7774689440000001,0.840050167,0.869121145
290,0.646991922,0.66651538,0.673635333,0.777327145,0.8400135790000001,0.8690262390000001
291,0.646641872,0.666023445,0.67322966,0.7772283640000001,0.840013094,0.8689773940000001
292,0.646332329,0.665506655,0.672836777,0.77714082,0.8399927759999999,0.8689166190000001
293,0.646013968,0.664953074,0.672435872,0.777074108,0.8399618209999999,0.868874027
294,0.6456637829999999,0.664348829,0.6719922309999999,0.777026526,0.8399461659999999,0.868851103
295,0.645331901,0.6636693029999999,0.6714478690000001,0.7769542770000001,0.840007608,0.868729435
296,0.644993965,0.663036197,0.670920851,0.7769147479999999,0.8400697709999999,0.868729105
297,0.644646755,0.662493614,0.670475003,0.776904512,0.84010231,0.8688592959999999
298,0.644307216,0.661991569,0.670119479,0.7768385879999999,0.8401273220000001,0.86885643
299,0.644024445,0.6615385970000001,0.669777054,0.776768432,0.840145383,0.8688341559999999
300,0.643769642,0.6610727279999999,0.669433298,0.7766933979999999,0.8401445209999999,0.868824314
301,0.643467366,0.66049837,0.669102592,0.776591415,0.840111325,0.8688314640000001
302,0.643168062,0.659992006,0.668848144,0.776500367,0.840211913,0.8688367570000001
303,0.6428887870000001,0.659543091,0.6685629120000001,0.7764346670000001,0.8402517709999999,0.8688293840000001
304,0.642622543,0.659084231,0.668138043,0.7763897940000001,0.84002496,0.868801437
305,0.64227837,0.658562755,0.667811287,0.776283059,0.8398601370000001,0.868738907
306,0.6419557229999999,0.658064055,0.667508682,0.77618422,0.839933305,0.868775108
307,0.641726096,0.657657328,0.6671929,0.7761268159999999,0.840203778,0.8689125059999999
308,0.641464001,0.65721136,0.6669419879999999,0.77596961,0.840188975,0.868800163
309,0.641154555,0.656764384,0.666667821,0.775897615,0.8401333759999999,0.86869315
310,0.6408415439999999,0.65633623,0.666342864,0.7759035670000001,0.84012587,0.868668311
311,0.640671595,0.655953854,0.666001066,0.775761369,0.84011839,0.868632521
312,0.640422281,0.655542718,0.665732193,0.775626378,0.840070732,0.868610076
313,0.6401266760000001,0.6551284079999999,0.665501814,0.7755353220000001,0.8400399709999999,0.86861737
314,0.639935087,0.654782627,0.665210899,0.775476072,0.8401256140000001,0.868665097
315,0.63970588,0.654400505,0.664889623,0.7753712229999999,0.840105068,0.868623846
316,0.639464634,0.65397467,0.664600179,0.775276837,0.8400598229999999,0.868552414
317,0.639256245,0.653534425,0.664374115,0.7752553000000001,0.840104165,0.868540048
318,0.639021175,0.653180972,0.664016994,0.775220648,0.840125485,0.86859004
